fire_id_a,fire_id_b,climate_distance,morphology_distance
222396,211138,5.365149425219339,0.0
306317,167829,4.211998908580213,0.0
34586,211138,5.4904895981140545,0.0
410011,261184,4.27809351727823,0.0
432966,360188,4.98923053775725,0.0
338838,169084,3.464952886036311,0.27942457562412043
326312,238747,4.614181991338297,0.0
108177,360188,4.038708903794852,0.0
125566,435916,4.781095876866196,0.0
52742,360188,5.395631294911857,0.0
153729,124980,4.492031452733111,0.11386986386293836
130356,360188,5.0368036187198655,0.0
409218,425157,4.314256219762903,0.0
378892,397412,3.525556557458039,0.0
43478,397412,5.066173737559558,0.0
141752,360188,3.743545213858248,0.0
426454,397412,3.6762594379671176,0.0
432435,79445,5.638084290541526,0.2171134556014445
215563,211138,4.6705349199481745,0.0
301629,211138,4.277008509504854,0.0
439896,211138,5.32280914499805,0.0
335109,98275,5.647994031750068,0.0
337618,42322,4.48381632511083,0.0
187937,278884,4.16809708983486,0.0
132327,167829,5.668976865877237,0.0
305119,41899,4.904677737545812,0.1443381275940209
152050,254343,5.101935158159891,0.22940034050564245
435960,211138,6.368641745654469,0.0
11584,184001,3.630044011808298,0.0
245863,237010,4.572704935328023,0.1995236909417185
203362,211138,4.9721722043025665,0.0
273294,183108,3.8422362051844847,0.8190927082796109
326556,273507,6.136967081629511,0.0
53436,152578,3.1722085850986206,0.10533243793174447
57212,167829,3.9974757943166193,0.0
119084,76949,3.817197652885494,0.07718451331371817
240847,397412,5.760735201638778,0.0
81109,360188,4.037720215541769,0.0
262785,211138,4.562432484854645,0.0
256654,397412,7.345391471975342,0.0
121491,428689,7.7227314458706395,0.05641714954254113
218550,161168,4.771396786592937,0.0
441536,211138,4.281874742486216,0.0
332207,397412,4.11300199486919,0.0
430931,266810,3.39663955428841,0.12898260153484734
429052,183724,6.174194468501712,0.0
41435,266532,4.53477669855671,0.0
97611,9314,4.821280827649723,0.4052290627227499
92531,211221,5.511934697850499,0.6423670867718184
115412,211138,6.3655881872023565,0.0
332745,166313,5.62298386623812,0.16989393943031175
351485,175234,5.326992506323806,0.0
351908,191960,6.49378973655795,0.0
37689,180002,3.258398748298184,0.11709213976474893
221564,360188,5.002561548065869,0.0
441514,211138,4.141695844170291,0.0
359955,365928,4.587262683755588,0.0
108441,397412,3.989056981355951,0.0
133584,360188,3.4382527566001926,0.0
333552,183255,4.5031893476772575,0.0
266139,397412,4.339991053891184,0.0
109644,167829,5.108601027685369,0.0
203672,167829,4.616231843957836,0.0
391949,198842,3.6634811461428747,0.0
76653,372165,5.1730608127147155,0.0
229003,167829,7.354828679858588,0.0
50792,167829,4.628835469224221,0.0
423879,217824,3.808809800174584,0.0
49330,360188,4.47406509841116,0.0
132773,238394,5.472194619585643,0.07718451331371781
406010,41924,6.4852349297313445,0.21844020330910094
57782,235058,4.833705832753768,0.23113576969742822
220499,382932,3.8426171526010906,0.0
148897,397412,4.27651031021475,0.0
305889,7026,7.732398747777485,0.0
134657,360188,5.300207576337251,0.0
330271,167829,5.001066759514593,0.0
5,360188,4.885821122283902,0.0
202484,211138,4.807403326307415,0.0
443639,191497,6.965752870011342,0.09801821632458103
187809,238798,5.779654905361538,0.229226020963384
55856,257861,3.7463255094788894,0.0
221503,165674,6.100669056585495,0.0
333632,191497,6.686977361573159,0.23409785825628948
364768,327821,5.121724705390901,0.0
257545,382932,5.1622890156354995,0.0
176003,211138,4.2651514577486545,0.0
159141,279121,5.642174255513158,0.0645549845498466
383297,429368,6.348573016175474,0.0
19164,254890,7.312989283634345,0.0
227738,237760,4.1998190094757035,0.2789992127334802
258329,338464,5.385722307276974,0.0
379688,360188,3.8184814596964163,0.0
433026,360188,4.885906195081594,0.0
196973,360188,3.7453266345396385,0.0
230569,247707,5.68231136492146,0.25141282988760705
136045,228926,3.068465524581404,0.0
253065,216194,3.6442576779927998,0.0
83892,135110,4.117837066539554,0.0
295492,327821,4.091994585706764,0.0
333306,44592,4.53438438901518,0.0
352498,170609,5.574453788324825,0.0
219160,247707,6.700454275204097,0.2343690604876941
