fire_id,event_type,observation_index,calendar_date,relative_position_observed_sequence,activity_metric,activity_magnitude,activity_relative_to_peak,confidence_or_robustness,methods_supporting_event,threshold_fixed_abs_km2,threshold_within_fire_percentile_km2,threshold_fraction_peak_km2,terminal_observed_record_is_physical_extinction
17903,first observed perimeter,0,2002-05-19,0.0,newly_added_area_km2,0.2146586732968637,0.07692307692307691,observed,,0.1,1.0732933664843187,0.6976406882148071,False
17903,expansion pulse,1,2002-05-23,0.3076923076923077,newly_added_area_km2,1.0732933664843187,0.3846153846153847,3/4 threshold methods,"fixed_absolute,within_fire_percentile,fraction_of_peak",0.1,1.0732933664843187,0.6976406882148071,False
17903,expansion pulse,3,2002-05-29,0.7692307692307693,newly_added_area_km2,2.7905627528592283,1.0,4/4 threshold methods,"fixed_absolute,within_fire_percentile,fraction_of_peak,prominence",0.1,1.0732933664843187,0.6976406882148071,False
17903,final meaningful expansion,3,2002-05-29,0.7692307692307693,newly_added_area_km2,2.7905627528592283,1.0,threshold-defined final active observation,"fixed_absolute,within_fire_percentile,fraction_of_peak,prominence",0.1,1.0732933664843187,0.6976406882148071,False
17903,peak expansion,3,2002-05-29,0.7692307692307693,newly_added_area_km2,2.7905627528592283,1.0,observed maximum geometric activity,"fixed_absolute,within_fire_percentile,fraction_of_peak,prominence",0.1,1.0732933664843187,0.6976406882148071,False
17903,terminal observed record,4,2002-06-01,1.0,newly_added_area_km2,0.4293173465937274,0.15384615384615383,dataset-observed ending; not physical extinction,,0.1,1.0732933664843187,0.6976406882148071,False
17903,transition into geometric quiescence,4,2002-06-01,1.0,newly_added_area_km2,0.4293173465937274,0.15384615384615383,rule-based sustained low activity,,0.1,1.0732933664843187,0.6976406882148071,False
18606,expansion pulse,0,2002-06-03,0.0,newly_added_area_km2,0.2146586732968637,0.5,3/4 threshold methods,"fixed_absolute,within_fire_percentile,fraction_of_peak",0.1,0.2146586732968637,0.10732933664843185,False
18606,first observed perimeter,0,2002-06-03,0.0,newly_added_area_km2,0.2146586732968637,0.5,observed,,0.1,0.2146586732968637,0.10732933664843185,False
18606,expansion pulse,1,2002-06-05,0.15384615384615385,newly_added_area_km2,0.2146586732968637,0.5,3/4 threshold methods,"fixed_absolute,within_fire_percentile,fraction_of_peak",0.1,0.2146586732968637,0.10732933664843185,False
18606,expansion pulse,3,2002-06-08,0.38461538461538464,newly_added_area_km2,0.4293173465937274,1.0,4/4 threshold methods,"fixed_absolute,within_fire_percentile,fraction_of_peak,prominence",0.1,0.2146586732968637,0.10732933664843185,False
18606,peak expansion,3,2002-06-08,0.38461538461538464,newly_added_area_km2,0.4293173465937274,1.0,observed maximum geometric activity,"fixed_absolute,within_fire_percentile,fraction_of_peak,prominence",0.1,0.2146586732968637,0.10732933664843185,False
18606,expansion pulse,5,2002-06-12,0.6923076923076923,newly_added_area_km2,0.2146586732968637,0.5,3/4 threshold methods,"fixed_absolute,within_fire_percentile,fraction_of_peak",0.1,0.2146586732968637,0.10732933664843185,False
18606,expansion pulse,6,2002-06-16,1.0,newly_added_area_km2,0.2146586732968637,0.5,3/4 threshold methods,"fixed_absolute,within_fire_percentile,fraction_of_peak",0.1,0.2146586732968637,0.10732933664843185,False
18606,final meaningful expansion,6,2002-06-16,1.0,newly_added_area_km2,0.2146586732968637,0.5,threshold-defined final active observation,"fixed_absolute,within_fire_percentile,fraction_of_peak",0.1,0.2146586732968637,0.10732933664843185,False
18606,terminal observed record,6,2002-06-16,1.0,newly_added_area_km2,0.2146586732968637,0.5,dataset-observed ending; not physical extinction,,0.1,0.2146586732968637,0.10732933664843185,False
19752,first observed perimeter,0,2002-06-27,0.0,newly_added_area_km2,0.2146586732968637,0.0909090909090909,observed,,0.1,1.3952813764296141,0.5903113515663753,False
19752,expansion pulse,1,2002-06-28,0.07692307692307693,newly_added_area_km2,0.8586346931874548,0.3636363636363636,2/4 threshold methods,"fixed_absolute,fraction_of_peak",0.1,1.3952813764296141,0.5903113515663753,False
19752,expansion pulse,4,2002-07-01,0.3076923076923077,newly_added_area_km2,2.361245406265501,1.0,4/4 threshold methods,"fixed_absolute,within_fire_percentile,fraction_of_peak,prominence",0.1,1.3952813764296141,0.5903113515663753,False
19752,peak expansion,4,2002-07-01,0.3076923076923077,newly_added_area_km2,2.361245406265501,1.0,observed maximum geometric activity,"fixed_absolute,within_fire_percentile,fraction_of_peak,prominence",0.1,1.3952813764296141,0.5903113515663753,False
19752,expansion pulse,6,2002-07-03,0.46153846153846156,newly_added_area_km2,1.2879520397811823,0.5454545454545454,3/4 threshold methods,"fixed_absolute,fraction_of_peak,prominence",0.1,1.3952813764296141,0.5903113515663753,False
19752,expansion pulse,8,2002-07-06,0.6923076923076923,newly_added_area_km2,1.502610713078046,0.6363636363636362,4/4 threshold methods,"fixed_absolute,within_fire_percentile,fraction_of_peak,prominence",0.1,1.3952813764296141,0.5903113515663753,False
19752,final meaningful expansion,8,2002-07-06,0.6923076923076923,newly_added_area_km2,1.502610713078046,0.6363636363636362,threshold-defined final active observation,"fixed_absolute,within_fire_percentile,fraction_of_peak,prominence",0.1,1.3952813764296141,0.5903113515663753,False
19752,transition into geometric quiescence,9,2002-07-08,0.8461538461538461,newly_added_area_km2,0.2146586732968637,0.0909090909090909,rule-based sustained low activity,,0.1,1.3952813764296141,0.5903113515663753,False
19752,terminal observed record,10,2002-07-10,1.0,newly_added_area_km2,0.4293173465937274,0.1818181818181818,dataset-observed ending; not physical extinction,,0.1,1.3952813764296141,0.5903113515663753,False
22518,first observed perimeter,0,2002-07-31,0.0,newly_added_area_km2,2.7905627528592283,0.04262295081967213,observed,,0.1,24.79307676578776,16.36772383888586,False
22518,expansion pulse,1,2002-08-01,0.07692307692307693,newly_added_area_km2,65.47089535554343,1.0,4/4 threshold methods,"fixed_absolute,within_fire_percentile,fraction_of_peak,prominence",0.1,24.79307676578776,16.36772383888586,False
22518,peak expansion,1,2002-08-01,0.07692307692307693,newly_added_area_km2,65.47089535554343,1.0,observed maximum geometric activity,"fixed_absolute,within_fire_percentile,fraction_of_peak,prominence",0.1,24.79307676578776,16.36772383888586,False
22518,expansion pulse,4,2002-08-04,0.3076923076923077,newly_added_area_km2,41.429123946294695,0.6327868852459017,4/4 threshold methods,"fixed_absolute,within_fire_percentile,fraction_of_peak,prominence",0.1,24.79307676578776,16.36772383888586,False
22518,expansion pulse,6,2002-08-06,0.46153846153846156,newly_added_area_km2,24.90040610243619,0.380327868852459,3/4 threshold methods,"fixed_absolute,within_fire_percentile,fraction_of_peak",0.1,24.79307676578776,16.36772383888586,False
22518,expansion pulse,9,2002-08-09,0.6923076923076923,newly_added_area_km2,36.27731578716996,0.5540983606557376,4/4 threshold methods,"fixed_absolute,within_fire_percentile,fraction_of_peak,prominence",0.1,24.79307676578776,16.36772383888586,False
22518,final meaningful expansion,9,2002-08-09,0.6923076923076923,newly_added_area_km2,36.27731578716996,0.5540983606557376,threshold-defined final active observation,"fixed_absolute,within_fire_percentile,fraction_of_peak,prominence",0.1,24.79307676578776,16.36772383888586,False
22518,transition into geometric quiescence,10,2002-08-10,0.7692307692307693,newly_added_area_km2,2.146586732968637,0.032786885245901634,rule-based sustained low activity,,0.1,24.79307676578776,16.36772383888586,False
22518,terminal observed record,13,2002-08-13,1.0,newly_added_area_km2,0.6439760198905912,0.009836065573770493,dataset-observed ending; not physical extinction,,0.1,24.79307676578776,16.36772383888586,False
22615,first observed perimeter,0,2002-08-01,0.0,newly_added_area_km2,0.2146586732968637,0.16666666666666666,observed,,0.1,0.858634693187455,0.3219880099452956,False
22615,expansion pulse,2,2002-08-08,0.5384615384615384,newly_added_area_km2,1.2879520397811823,1.0,4/4 threshold methods,"fixed_absolute,within_fire_percentile,fraction_of_peak,prominence",0.1,0.858634693187455,0.3219880099452956,False
22615,final meaningful expansion,2,2002-08-08,0.5384615384615384,newly_added_area_km2,1.2879520397811823,1.0,threshold-defined final active observation,"fixed_absolute,within_fire_percentile,fraction_of_peak,prominence",0.1,0.858634693187455,0.3219880099452956,False
22615,peak expansion,2,2002-08-08,0.5384615384615384,newly_added_area_km2,1.2879520397811823,1.0,observed maximum geometric activity,"fixed_absolute,within_fire_percentile,fraction_of_peak,prominence",0.1,0.858634693187455,0.3219880099452956,False
22615,transition into geometric quiescence,3,2002-08-09,0.6153846153846154,newly_added_area_km2,0.2146586732968637,0.16666666666666666,rule-based sustained low activity,,0.1,0.858634693187455,0.3219880099452956,False
22615,terminal observed record,5,2002-08-14,1.0,newly_added_area_km2,0.2146586732968637,0.16666666666666666,dataset-observed ending; not physical extinction,,0.1,0.858634693187455,0.3219880099452956,False
23942,expansion pulse,0,2002-08-20,0.0,newly_added_area_km2,0.8586346931874548,1.0,3/4 threshold methods,"fixed_absolute,within_fire_percentile,fraction_of_peak",0.1,0.2683233416210796,0.2146586732968637,False
23942,first observed perimeter,0,2002-08-20,0.0,newly_added_area_km2,0.8586346931874548,1.0,observed,,0.1,0.2683233416210796,0.2146586732968637,False
23942,peak expansion,0,2002-08-20,0.0,newly_added_area_km2,0.8586346931874548,1.0,observed maximum geometric activity,"fixed_absolute,within_fire_percentile,fraction_of_peak",0.1,0.2683233416210796,0.2146586732968637,False
23942,expansion pulse,3,2002-08-24,0.3076923076923077,newly_added_area_km2,0.2146586732968637,0.25,2/4 threshold methods,"fixed_absolute,fraction_of_peak",0.1,0.2683233416210796,0.2146586732968637,False
23942,expansion pulse,4,2002-08-25,0.38461538461538464,newly_added_area_km2,0.2146586732968637,0.25,2/4 threshold methods,"fixed_absolute,fraction_of_peak",0.1,0.2683233416210796,0.2146586732968637,False
23942,expansion pulse,5,2002-08-26,0.46153846153846156,newly_added_area_km2,0.2146586732968637,0.25,2/4 threshold methods,"fixed_absolute,fraction_of_peak",0.1,0.2683233416210796,0.2146586732968637,False
23942,expansion pulse,6,2002-08-30,0.7692307692307693,newly_added_area_km2,0.2146586732968637,0.25,2/4 threshold methods,"fixed_absolute,fraction_of_peak",0.1,0.2683233416210796,0.2146586732968637,False
23942,expansion pulse,7,2002-09-02,1.0,newly_added_area_km2,0.2146586732968637,0.25,2/4 threshold methods,"fixed_absolute,fraction_of_peak",0.1,0.2683233416210796,0.2146586732968637,False
23942,final meaningful expansion,7,2002-09-02,1.0,newly_added_area_km2,0.2146586732968637,0.25,threshold-defined final active observation,"fixed_absolute,fraction_of_peak",0.1,0.2683233416210796,0.2146586732968637,False
23942,terminal observed record,7,2002-09-02,1.0,newly_added_area_km2,0.2146586732968637,0.25,dataset-observed ending; not physical extinction,,0.1,0.2683233416210796,0.2146586732968637,False
24184,expansion pulse,0,2002-08-24,0.0,newly_added_area_km2,0.6439760198905912,1.0,3/4 threshold methods,"fixed_absolute,within_fire_percentile,fraction_of_peak",0.1,0.6439760198905912,0.1609940049726478,False
24184,first observed perimeter,0,2002-08-24,0.0,newly_added_area_km2,0.6439760198905912,1.0,observed,,0.1,0.6439760198905912,0.1609940049726478,False
24184,peak expansion,0,2002-08-24,0.0,newly_added_area_km2,0.6439760198905912,1.0,observed maximum geometric activity,"fixed_absolute,within_fire_percentile,fraction_of_peak",0.1,0.6439760198905912,0.1609940049726478,False
24184,expansion pulse,1,2002-08-27,0.23076923076923078,newly_added_area_km2,0.6439760198905912,1.0,3/4 threshold methods,"fixed_absolute,within_fire_percentile,fraction_of_peak",0.1,0.6439760198905912,0.1609940049726478,False
24184,expansion pulse,2,2002-08-29,0.38461538461538464,newly_added_area_km2,0.6439760198905912,1.0,3/4 threshold methods,"fixed_absolute,within_fire_percentile,fraction_of_peak",0.1,0.6439760198905912,0.1609940049726478,False
24184,expansion pulse,5,2002-09-03,0.7692307692307693,newly_added_area_km2,0.6439760198905912,1.0,4/4 threshold methods,"fixed_absolute,within_fire_percentile,fraction_of_peak,prominence",0.1,0.6439760198905912,0.1609940049726478,False
24184,final meaningful expansion,6,2002-09-06,1.0,newly_added_area_km2,0.2146586732968637,0.3333333333333333,threshold-defined final active observation,,0.1,0.6439760198905912,0.1609940049726478,False
24184,terminal observed record,6,2002-09-06,1.0,newly_added_area_km2,0.2146586732968637,0.3333333333333333,dataset-observed ending; not physical extinction,,0.1,0.6439760198905912,0.1609940049726478,False
25068,expansion pulse,0,2002-09-03,0.0,newly_added_area_km2,0.4293173465937274,1.0,3/4 threshold methods,"fixed_absolute,within_fire_percentile,fraction_of_peak",0.1,0.2146586732968637,0.10732933664843185,False
25068,first observed perimeter,0,2002-09-03,0.0,newly_added_area_km2,0.4293173465937274,1.0,observed,,0.1,0.2146586732968637,0.10732933664843185,False
