fire_id,timestamp,observation_index,elapsed_days,time_to_end_days,relative_age,cumulative_area_km2,newly_added_area_km2,proportional_area_growth,perimeter_km,perimeter_change_km,compactness,centroid_x_m,centroid_y_m,centroid_lon,centroid_lat,centroid_displacement_km,maximum_spatial_extent_km,vase_width_km,polygon_components,tmmx_c_nearest_grid_cell,climate_mean_c,climate_median_c,climate_sd_c,climate_min_c,climate_max_c,climate_newly_added_area_c,climate_cumulative_footprint_c,climate_advancing_boundary_c,climate_support_used,region,year,month,season,elevation,vegetation_or_landcover_class,final_fire_area_km2,duration_days,observation_count,growth_above_one_pixel,growth_above_primary_threshold
7115,2001-08-26,6,9.0,-4.0,0.6923076923076923,13.094179071108686,0.4293173465937274,0.03278688524590164,3.7225017322301865,-3.7225017322301865,0.39269908169872414,-8792748.734258803,4905323.386235316,-110.14011384229046,44.11458401505982,1.098842589861676,2.969460028852977,2.969460028852977,2,24.05000000000001,24.05000000000001,24.05000000000001,,24.05000000000001,24.05000000000001,,,,nearest grid cell to event centroid,Middle Rockies,2001,8,summer,,Grasslands,13.094179071108686,14,11,True,True
7115,2001-08-27,7,10.0,-3.0,0.7692307692307693,13.094179071108686,0.2146586732968637,0.01639344262295082,1.8612508661150933,-1.8612508661150933,0.7853981633974483,-8790895.48339269,4906018.3553101085,-110.12854705494756,44.12083335404772,1.9792727926354685,0.6580515544596587,0.6580515544596587,1,25.05000000000001,25.05000000000001,25.05000000000001,,25.05000000000001,25.05000000000001,,,,nearest grid cell to event centroid,Middle Rockies,2001,8,summer,,Grasslands,13.094179071108686,14,11,True,True
7115,2001-08-28,8,11.0,-2.0,0.8461538461538461,13.094179071108686,3.005221426156092,0.22950819672131148,15.768632361952216,13.907381495837123,0.15267571207041525,-8792020.203033596,4905588.318986643,-110.135427036229,44.11696634615464,1.2041285272517177,5.6008772808504945,5.6008772808504945,2,24.05000000000001,24.05000000000001,24.05000000000001,,24.05000000000001,24.05000000000001,,,,nearest grid cell to event centroid,Middle Rockies,2001,8,summer,,Grasslands,13.094179071108686,14,11,True,True
7115,2001-08-29,9,12.0,-1.0,0.9230769230769231,13.094179071108686,0.4293173465937274,0.03278688524590164,3.714501732228324,-12.054130629723891,0.3943887885954627,-8791127.139750956,4905786.698951844,-110.12756646002049,44.11875009460303,0.9148314803252308,1.3132746817939125,1.3132746817939125,1,22.150000000000034,22.150000000000034,22.150000000000034,,22.150000000000034,22.150000000000034,,,,nearest grid cell to event centroid,Middle Rockies,2001,8,summer,,Grasslands,13.094179071108686,14,11,True,True
7115,2001-08-30,10,13.0,0.0,1.0,13.094179071108686,0.2146586732968637,0.01639344262295082,1.8612508661150933,-1.8532508661132308,0.7853981633974483,-8792285.421542274,4905555.042593581,-110.1381925209032,44.11666668737783,1.1812202912341132,0.6580515544596587,0.6580515544596587,1,23.150000000000034,23.150000000000034,23.150000000000034,,23.150000000000034,23.150000000000034,,,,nearest grid cell to event centroid,Middle Rockies,2001,8,summer,,Grasslands,13.094179071108686,14,11,True,True
7149,2001-08-18,0,0.0,-13.0,0.0,13.30883774440555,0.2146586732968637,0.016129032258064516,1.8612508661150933,,0.7853981633974483,-8729274.892094478,5312343.607705091,-116.81406966721732,47.77500002375198,0.0,0.6580515544596587,0.6580515544596587,1,27.350000000000023,27.350000000000023,27.350000000000023,,27.350000000000023,27.350000000000023,,,,nearest grid cell to event centroid,Columbia Mountains/Northern Rockies,2001,8,summer,,Croplands,13.30883774440555,14,9,True,True
7149,2001-08-21,1,3.0,-10.0,0.23076923076923078,13.30883774440555,0.6439760198905912,0.048387096774193554,4.649127165284008,2.7878762991689143,0.3770990504925046,-8730662.503606383,5312344.937212336,-116.8326659404411,47.775014653834134,1.3876121488226059,6.4392813040506125,6.4392813040506125,2,27.55000000000001,27.55000000000001,27.55000000000001,,27.55000000000001,27.55000000000001,,,,nearest grid cell to event centroid,Columbia Mountains/Northern Rockies,2001,8,summer,,Croplands,13.30883774440555,14,9,True,True
7149,2001-08-22,2,4.0,-9.0,0.3076923076923077,13.30883774440555,1.2879520397811823,0.09677419354838711,10.232879763629288,5.5837525983452805,0.15579158313956534,-8728965.629455164,5312961.46870664,-116.82241495245488,47.780557094742605,1.805406593691158,6.025680795714811,6.025680795714811,5,21.75,21.75,21.75,,21.75,21.75,,,,nearest grid cell to event centroid,Columbia Mountains/Northern Rockies,2001,8,summer,,Croplands,13.30883774440555,14,9,True,True
7149,2001-08-23,3,5.0,-8.0,0.38461538461538464,13.30883774440555,6.225101525609047,0.467741935483871,26.91213755863905,16.67925779500976,0.10847558607624311,-8729434.796521435,5312951.0159731265,-116.82848304390639,47.78046345057105,0.46928349183704166,8.290673161793245,8.290673161793245,5,22.350000000000023,22.350000000000023,22.350000000000023,,22.350000000000023,22.350000000000023,,,,nearest grid cell to event centroid,Columbia Mountains/Northern Rockies,2001,8,summer,,Croplands,13.30883774440555,14,9,True,True
7149,2001-08-24,4,6.0,-7.0,0.46153846153846156,13.30883774440555,1.502610713078046,0.11290322580645162,9.290254330571742,-17.621883228067308,0.22012762862082466,-8729140.194798205,5313138.672895373,-116.82833291774806,47.78215085041121,0.3492925647602068,4.772816032655406,4.772816032655406,3,23.150000000000034,23.150000000000034,23.150000000000034,,23.150000000000034,23.150000000000034,,,,nearest grid cell to event centroid,Columbia Mountains/Northern Rockies,2001,8,summer,,Croplands,13.30883774440555,14,9,True,True
7149,2001-08-26,5,8.0,-5.0,0.6153846153846154,13.30883774440555,0.4293173465937274,0.03225806451612903,2.7878762991707773,-6.502378031400964,0.6986318162678565,-8730664.83024406,5313501.889496413,-116.85608150435793,47.78541677416853,1.5673032705990193,1.0386823956739486,1.0386823956739486,1,32.35000000000002,32.35000000000002,32.35000000000002,,32.35000000000002,32.35000000000002,,,,nearest grid cell to event centroid,Columbia Mountains/Northern Rockies,2001,8,summer,,Croplands,13.30883774440555,14,9,True,True
7149,2001-08-27,6,9.0,-4.0,0.6923076923076923,13.30883774440555,0.2146586732968637,0.016129032258064516,1.8612508661150933,-0.926625433055684,0.7853981633974483,-8731591.455677116,5313270.233138149,-116.86379968540386,47.78333335709277,0.9551436339681858,0.6580515544596587,0.6580515544596587,1,32.450000000000045,32.450000000000045,32.450000000000045,,32.450000000000045,32.450000000000045,,,,nearest grid cell to event centroid,Columbia Mountains/Northern Rockies,2001,8,summer,,Croplands,13.30883774440555,14,9,True,True
7149,2001-08-29,7,11.0,-2.0,0.8461538461538461,13.30883774440555,0.2146586732968637,0.016129032258064516,1.8612508661150933,0.0,0.7853981633974483,-8729738.204811003,5313733.545854675,-116.84836195490008,47.78750002376317,1.910287267937501,0.6580515544596587,0.6580515544596587,1,29.650000000000034,29.650000000000034,29.650000000000034,,29.650000000000034,29.650000000000034,,,,nearest grid cell to event centroid,Columbia Mountains/Northern Rockies,2001,8,summer,,Croplands,13.30883774440555,14,9,True,True
7149,2001-08-31,8,13.0,0.0,1.0,13.30883774440555,2.5759040795623647,0.19354838709677422,11.127505196677522,9.266254330562429,0.2625519885644932,-8733405.681618404,5312382.300013462,-116.87013113825529,47.77534857417012,3.9084845472657874,3.621404814519794,3.621404814519794,1,27.450000000000045,27.450000000000045,27.450000000000045,,27.450000000000045,27.450000000000045,,,,nearest grid cell to event centroid,Columbia Mountains/Northern Rockies,2001,8,summer,,Croplands,13.30883774440555,14,9,True,True
