fire_id_a,fire_id_b,climate_distance,morphology_distance
108441,345728,0.1172246033257294,6.522307535562353
133584,171268,0.11296790218678944,4.37487727632906
333552,306350,0.10147025034493502,5.835665620107829
266139,171229,0.3139576439047196,3.8035575842511062
109644,115126,0.09548608972494167,4.224657476456992
203672,54015,0.08632265330754632,5.133374260191727
391949,329883,0.1559120820925408,2.525260750700208
76653,237930,0.0886882110129852,5.057843442157717
229003,351910,0.6384922002830866,2.6985843842037203
50792,333091,0.12330519023790061,3.892836659554752
423879,439899,0.11808527560285205,9.249949491093574
49330,32018,0.1347469932389711,5.04324148908791
132773,28014,0.24442774617993449,4.407446776564734
406010,278432,0.18827484428827784,5.084142457719575
57782,222004,0.09548235871479382,5.1207223315844015
220499,256142,0.16126762276731416,12.075636172004813
148897,40049,0.16721088832735198,4.237634005056393
305889,131074,0.40367878273437563,3.397726684953281
134657,89037,0.18485285228454992,3.824550693623018
330271,92421,0.23301302545171912,3.984981739226498
5,433008,0.20491272328978608,3.0744616302302865
202484,29084,0.1441044691793319,4.838667697836863
443639,114137,0.0942495009238951,5.194105696801311
187809,286112,0.13948102190203485,5.814045997650841
55856,84918,0.11775226469216442,4.9461336917227765
221503,282401,0.05447422263764711,3.317625460315093
333632,331569,0.17002135993413503,2.8491623354789364
364768,367049,0.21804200021027387,4.528030974673321
257545,387177,0.0969322052166389,16.559707849476045
176003,130402,0.024765060832616287,3.9681542426495717
159141,187211,0.06422999544955091,3.641102455323906
383297,349499,0.11164433523307953,4.312557380475284
19164,154792,0.09048692605179595,3.6411183212564984
227738,227173,0.12956603385198728,5.398985150361948
258329,254981,0.23274377192143542,5.77828069961561
379688,12221,0.11159292437998793,4.89308595736447
433026,364815,0.23269944026528114,3.74722617392029
196973,282764,0.13869861804630926,6.857137033002232
230569,337451,0.16158641646599972,4.545269967575261
136045,55732,0.1186284180684542,8.40861736033744
253065,288434,0.17270029617515242,6.550153016253992
83892,3333,0.08029901673293142,3.5064520923408287
295492,197705,0.0925817894967901,6.621552181258358
333306,10890,0.19732756553337452,6.11005668176773
352498,394797,0.11499326605313195,8.394486576068998
219160,352739,0.09765341090442273,4.959725900743019
224796,248577,0.18515003926012405,6.923730960729304
413214,278609,0.22961647801199261,3.035480796643873
299361,273284,0.1299086449541551,5.450167591580689
441855,153832,0.12151400037490252,5.304220431574985
119274,277829,0.1363067458207015,7.598818984954781
107086,132310,0.27021172465258814,3.803818728320909
132934,438492,0.1359771046597002,7.147077276479016
325012,152951,0.0821752844212998,6.034847717399685
226008,336151,0.10896423937536456,4.750530943427222
439392,267805,0.10364903982432817,6.093071578254042
186875,401394,0.18122088821817328,3.961194873375739
300704,163462,0.18374313978909448,3.6820274311121497
325523,430654,0.11847577265227913,4.6845001674185385
217356,328217,0.15904858437790992,7.817078401519857
106439,325971,0.10153919811272799,6.477547481685116
32463,336429,0.04898871598054856,4.392243743323867
244146,241826,0.12556514485860643,3.8252005974604018
111127,136917,0.1519767758040363,2.897528267243322
112579,434828,0.28061984109305527,4.237050011768159
202777,401978,0.1435204369874353,3.9049020341963123
31539,397792,0.06978792928477477,5.737343151246311
128921,246302,0.10401049315898993,2.947920597665217
169338,430192,0.21039944191535564,4.43132597843118
212911,387793,0.1139479991874056,5.756242024197759
364616,40330,0.29725640539579307,5.089855940274323
51807,85860,0.12354997981324581,6.478669950332772
258252,272877,0.20260098824159783,3.0815197380510466
239786,287974,0.10281649968575317,3.298842187254221
287255,59113,0.16601139141064922,6.429189153789984
310598,61753,0.12849325561380415,5.439324398220767
172188,378114,0.12584943175937963,5.94116935599137
435663,199128,0.07266463467660257,3.384093406966942
400797,333701,0.26429913921051945,5.183366588237107
403298,278227,0.08549975268333446,5.005942757889898
171981,149346,0.08014632163407956,6.742473995206863
278655,216258,0.2081031147964085,4.289618328389527
26681,171226,0.11650674735726757,5.8119202370460314
296370,315138,0.1349374616487689,4.607097809800629
236282,235605,0.18511137781521175,5.26450547121267
230127,32709,0.06638783993195489,7.950475911251392
414308,228621,0.4197341116957446,3.774519415459252
280912,99978,0.1609359617378846,5.2090257169894265
427959,341732,0.13950740541545956,5.3611327108680875
351296,262895,0.13195226145282715,4.33361762233019
180002,288949,0.134431936699694,4.627623011409872
124060,386903,0.21519808424094927,3.9924889944042357
172969,282764,0.10350379733593391,7.933211352549332
189820,99129,0.10106024492922898,3.589681655899693
356201,29340,0.07552344439604984,4.860049290953527
130111,7068,0.1392279066565529,4.103136868210094
441734,382959,0.12133897306653245,4.288660480874335
437461,1,0.13132648028324964,3.4748714979667947
370277,237582,0.21720780270493695,4.3291925156961435
115100,222807,0.11327209670380294,5.738958781094533
216261,328263,0.17960769610421912,7.776456143616945
396431,51929,0.12002974177821538,4.499263777116451
125038,411413,0.0764710987279754,7.890344641179064
29856,177670,0.07011366391294917,4.146259870431112
