kind,fold,stage,feature,center,scale,train_n,pc1_loading,pc1_evr
spatiotemporal,east:2005-2009,core_plus_max,max_vpd,1.74580158033,0.872481703161,5695,,
spatiotemporal,east:2005-2009,comprehensive_means,mean_maximum_temperature_c,25.6074018449,7.66059900447,5695,,
spatiotemporal,east:2005-2009,comprehensive_means,mean_minimum_temperature_c,9.65344359602,7.49083005961,5695,,
spatiotemporal,east:2005-2009,comprehensive_means,mean_vpd_kpa,1.42690353393,0.767699550195,5695,,
spatiotemporal,east:2005-2009,comprehensive_means,mean_wind_speed_m_s,3.9928111454,1.32218832056,5695,,
spatiotemporal,east:2005-2009,comprehensive_means,mean_precipitation_mm,0.628277475588,2.02744312562,5695,,
spatiotemporal,east:2005-2009,comprehensive_means,mean_maximum_relative_humidity_pct,74.3930016952,18.1081628295,5695,,
spatiotemporal,east:2005-2009,comprehensive_means,mean_minimum_relative_humidity_pct,26.9136498498,12.0670405838,5695,,
spatiotemporal,east:2005-2009,comprehensive_means,mean_specific_humidity_kg_kg,0.00691882969148,0.00376706783989,5695,,
spatiotemporal,east:2005-2009,comprehensive_means,mean_fuel_moisture_100hr_pct,11.5292148523,3.85150118466,5695,,
spatiotemporal,east:2005-2009,comprehensive_means,mean_fuel_moisture_1000hr_pct,13.8605825274,4.48706561185,5695,,
spatiotemporal,east:2005-2009,comprehensive_means,mean_energy_release_component,47.9303639941,20.8962733433,5695,,
spatiotemporal,east:2005-2009,comprehensive_means,mean_burning_index,40.093955086,18.5625809127,5695,,
spatiotemporal,east:2005-2009,comprehensive_means,mean_reference_evapotranspiration_mm,7.02085302485,2.63156038397,5695,,
spatiotemporal,east:2005-2009,comprehensive_means,mean_potential_evapotranspiration_mm,5.05389427876,1.90333874021,5695,,
spatiotemporal,east:2005-2009,comprehensive_means,mean_solar_radiation_w_m2,240.314220535,64.1960273476,5695,,
spatiotemporal,east:2005-2009,comprehensive_plus_max,mean_maximum_temperature_c,25.6074018449,7.66059900447,5695,,
spatiotemporal,east:2005-2009,comprehensive_plus_max,mean_minimum_temperature_c,9.65344359602,7.49083005961,5695,,
spatiotemporal,east:2005-2009,comprehensive_plus_max,mean_vpd_kpa,1.42690353393,0.767699550195,5695,,
spatiotemporal,east:2005-2009,comprehensive_plus_max,mean_wind_speed_m_s,3.9928111454,1.32218832056,5695,,
spatiotemporal,east:2005-2009,comprehensive_plus_max,mean_precipitation_mm,0.628277475588,2.02744312562,5695,,
spatiotemporal,east:2005-2009,comprehensive_plus_max,mean_maximum_relative_humidity_pct,74.3930016952,18.1081628295,5695,,
spatiotemporal,east:2005-2009,comprehensive_plus_max,mean_minimum_relative_humidity_pct,26.9136498498,12.0670405838,5695,,
spatiotemporal,east:2005-2009,comprehensive_plus_max,mean_specific_humidity_kg_kg,0.00691882969148,0.00376706783989,5695,,
spatiotemporal,east:2005-2009,comprehensive_plus_max,mean_fuel_moisture_100hr_pct,11.5292148523,3.85150118466,5695,,
spatiotemporal,east:2005-2009,comprehensive_plus_max,mean_fuel_moisture_1000hr_pct,13.8605825274,4.48706561185,5695,,
spatiotemporal,east:2005-2009,comprehensive_plus_max,mean_energy_release_component,47.9303639941,20.8962733433,5695,,
spatiotemporal,east:2005-2009,comprehensive_plus_max,mean_burning_index,40.093955086,18.5625809127,5695,,
spatiotemporal,east:2005-2009,comprehensive_plus_max,mean_reference_evapotranspiration_mm,7.02085302485,2.63156038397,5695,,
spatiotemporal,east:2005-2009,comprehensive_plus_max,mean_potential_evapotranspiration_mm,5.05389427876,1.90333874021,5695,,
spatiotemporal,east:2005-2009,comprehensive_plus_max,mean_solar_radiation_w_m2,240.314220535,64.1960273476,5695,,
spatiotemporal,east:2005-2009,comprehensive_plus_max,max_vpd,1.74580158033,0.872481703161,5695,,
spatiotemporal,east:2005-2009,length_only,log_duration,1.62069655537,0.323328234024,5695,,
spatiotemporal,east:2005-2009,length_only,log_observations,1.62069655537,0.323328234024,5695,,
spatiotemporal,east:2005-2009,length_plus_max,log_duration,1.62069655537,0.323328234024,5695,,
spatiotemporal,east:2005-2009,length_plus_max,log_observations,1.62069655537,0.323328234024,5695,,
spatiotemporal,east:2005-2009,length_plus_max,max_vpd,1.74580158033,0.872481703161,5695,,
spatiotemporal,east:2005-2009,length_plus_core,log_duration,1.62069655537,0.323328234024,5695,,
spatiotemporal,east:2005-2009,length_plus_core,log_observations,1.62069655537,0.323328234024,5695,,
spatiotemporal,east:2005-2009,length_plus_core,mean_maximum_temperature_c,25.6074018449,7.66059900447,5695,,
spatiotemporal,east:2005-2009,length_plus_core,mean_minimum_temperature_c,9.65344359602,7.49083005961,5695,,
spatiotemporal,east:2005-2009,length_plus_core,mean_vpd_kpa,1.42690353393,0.767699550195,5695,,
spatiotemporal,east:2005-2009,length_plus_core,mean_wind_speed_m_s,3.9928111454,1.32218832056,5695,,
spatiotemporal,east:2005-2009,length_plus_core_max,log_duration,1.62069655537,0.323328234024,5695,,
spatiotemporal,east:2005-2009,length_plus_core_max,log_observations,1.62069655537,0.323328234024,5695,,
spatiotemporal,east:2005-2009,length_plus_core_max,mean_maximum_temperature_c,25.6074018449,7.66059900447,5695,,
spatiotemporal,east:2005-2009,length_plus_core_max,mean_minimum_temperature_c,9.65344359602,7.49083005961,5695,,
spatiotemporal,east:2005-2009,length_plus_core_max,mean_vpd_kpa,1.42690353393,0.767699550195,5695,,
spatiotemporal,east:2005-2009,length_plus_core_max,mean_wind_speed_m_s,3.9928111454,1.32218832056,5695,,
spatiotemporal,east:2005-2009,length_plus_core_max,max_vpd,1.74580158033,0.872481703161,5695,,
spatiotemporal,east:2005-2009,core_quantile_exceedance,mean_maximum_temperature_c,25.6074018449,7.66059900447,5695,,
spatiotemporal,east:2005-2009,core_quantile_exceedance,mean_minimum_temperature_c,9.65344359602,7.49083005961,5695,,
spatiotemporal,east:2005-2009,core_quantile_exceedance,mean_vpd_kpa,1.42690353393,0.767699550195,5695,,
spatiotemporal,east:2005-2009,core_quantile_exceedance,mean_wind_speed_m_s,3.9928111454,1.32218832056,5695,,
spatiotemporal,east:2005-2009,core_quantile_exceedance,q90_vpd,1.67661738367,0.844261875255,5695,,
spatiotemporal,east:2005-2009,core_quantile_exceedance,vpd_gt_2_fraction,0.223129237504,0.358125977937,5695,,
spatiotemporal,east:2005-2009,core_quantile_exceedance,wet_fraction,0.134138311894,0.212565027849,5695,,
spatiotemporal,east:2010-2014,outcome_pca,allocation_00,0.045935101551,0.0346237241986,5804,-0.197670216627,0.341158523578
spatiotemporal,east:2010-2014,outcome_pca,allocation_01,0.0462679404927,0.0345241725318,5804,-0.201537567639,0.341158523578
spatiotemporal,east:2010-2014,outcome_pca,allocation_02,0.0481144656672,0.0353894591911,5804,-0.220583194647,0.341158523578
spatiotemporal,east:2010-2014,outcome_pca,allocation_03,0.0511880512277,0.0377998260279,5804,-0.24403558442,0.341158523578
spatiotemporal,east:2010-2014,outcome_pca,allocation_04,0.0557656996165,0.0427859034825,5804,-0.251835522667,0.341158523578
spatiotemporal,east:2010-2014,outcome_pca,allocation_05,0.0600285265497,0.0436058556871,5804,-0.242570593712,0.341158523578
spatiotemporal,east:2010-2014,outcome_pca,allocation_06,0.0605804655991,0.0382052246446,5804,-0.222528186748,0.341158523578
spatiotemporal,east:2010-2014,outcome_pca,allocation_07,0.0608497360903,0.0415308462291,5804,-0.112815408305,0.341158523578
spatiotemporal,east:2010-2014,outcome_pca,allocation_08,0.0600279301134,0.0399666323752,5804,-0.0616737906293,0.341158523578
spatiotemporal,east:2010-2014,outcome_pca,allocation_09,0.0596996775051,0.0410590892491,5804,-0.0471030914372,0.341158523578
spatiotemporal,east:2010-2014,outcome_pca,allocation_10,0.0549609864305,0.0372825761942,5804,0.0703455264367,0.341158523578
spatiotemporal,east:2010-2014,outcome_pca,allocation_11,0.0542957298443,0.0355809933169,5804,0.0883995995428,0.341158523578
spatiotemporal,east:2010-2014,outcome_pca,allocation_12,0.0516837001326,0.0345909250153,5804,0.128917638882,0.341158523578
spatiotemporal,east:2010-2014,outcome_pca,allocation_13,0.0482368560967,0.0293133126803,5804,0.252969026584,0.341158523578
spatiotemporal,east:2010-2014,outcome_pca,allocation_14,0.0456708432205,0.0316003127585,5804,0.276531765455,0.341158523578
spatiotemporal,east:2010-2014,outcome_pca,allocation_15,0.0418647769421,0.0301083163822,5804,0.297613891211,0.341158523578
spatiotemporal,east:2010-2014,outcome_pca,allocation_16,0.0397362579959,0.0284473018453,5804,0.305900281674,0.341158523578
spatiotemporal,east:2010-2014,outcome_pca,allocation_17,0.0387221733406,0.0284196382169,5804,0.302516716565,0.341158523578
spatiotemporal,east:2010-2014,outcome_pca,allocation_18,0.0382208758039,0.0286738363335,5804,0.298606652572,0.341158523578
spatiotemporal,east:2010-2014,outcome_pca,allocation_19,0.0381502057801,0.0287366752653,5804,0.298146772212,0.341158523578
spatiotemporal,east:2010-2014,core_means,mean_maximum_temperature_c,25.2237857505,7.65601517274,5804,,
spatiotemporal,east:2010-2014,core_means,mean_minimum_temperature_c,9.69965784307,7.57256448098,5804,,
spatiotemporal,east:2010-2014,core_means,mean_vpd_kpa,1.37507826264,0.760828104093,5804,,
spatiotemporal,east:2010-2014,core_means,mean_wind_speed_m_s,3.95522478294,1.27482937253,5804,,
spatiotemporal,east:2010-2014,max_vpd_only,max_vpd,1.67475878704,0.864583569614,5804,,
spatiotemporal,east:2010-2014,core_plus_max,mean_maximum_temperature_c,25.2237857505,7.65601517274,5804,,
spatiotemporal,east:2010-2014,core_plus_max,mean_minimum_temperature_c,9.69965784307,7.57256448098,5804,,
spatiotemporal,east:2010-2014,core_plus_max,mean_vpd_kpa,1.37507826264,0.760828104093,5804,,
spatiotemporal,east:2010-2014,core_plus_max,mean_wind_speed_m_s,3.95522478294,1.27482937253,5804,,
spatiotemporal,east:2010-2014,core_plus_max,max_vpd,1.67475878704,0.864583569614,5804,,
spatiotemporal,east:2010-2014,comprehensive_means,mean_maximum_temperature_c,25.2237857505,7.65601517274,5804,,
spatiotemporal,east:2010-2014,comprehensive_means,mean_minimum_temperature_c,9.69965784307,7.57256448098,5804,,
spatiotemporal,east:2010-2014,comprehensive_means,mean_vpd_kpa,1.37507826264,0.760828104093,5804,,
spatiotemporal,east:2010-2014,comprehensive_means,mean_wind_speed_m_s,3.95522478294,1.27482937253,5804,,
spatiotemporal,east:2010-2014,comprehensive_means,mean_precipitation_mm,0.640927860569,1.83507864289,5804,,
spatiotemporal,east:2010-2014,comprehensive_means,mean_maximum_relative_humidity_pct,74.9947955704,18.6225649246,5804,,
spatiotemporal,east:2010-2014,comprehensive_means,mean_minimum_relative_humidity_pct,28.3082349757,11.7989451724,5804,,
spatiotemporal,east:2010-2014,comprehensive_means,mean_specific_humidity_kg_kg,0.00701631964743,0.00383853415086,5804,,
spatiotemporal,east:2010-2014,comprehensive_means,mean_fuel_moisture_100hr_pct,11.7335792978,3.83461261332,5804,,
spatiotemporal,east:2010-2014,comprehensive_means,mean_fuel_moisture_1000hr_pct,14.1112442393,4.53115154355,5804,,
spatiotemporal,east:2010-2014,comprehensive_means,mean_energy_release_component,46.6541376287,20.9111379471,5804,,
spatiotemporal,east:2010-2014,comprehensive_means,mean_burning_index,38.5696252603,17.8932531952,5804,,
spatiotemporal,east:2010-2014,comprehensive_means,mean_reference_evapotranspiration_mm,6.85028777819,2.54054051148,5804,,
spatiotemporal,east:2010-2014,comprehensive_means,mean_potential_evapotranspiration_mm,4.96449057842,1.87069842962,5804,,
spatiotemporal,east:2010-2014,comprehensive_means,mean_solar_radiation_w_m2,240.829438798,64.7319371989,5804,,
spatiotemporal,east:2010-2014,comprehensive_plus_max,mean_maximum_temperature_c,25.2237857505,7.65601517274,5804,,
spatiotemporal,east:2010-2014,comprehensive_plus_max,mean_minimum_temperature_c,9.69965784307,7.57256448098,5804,,
spatiotemporal,east:2010-2014,comprehensive_plus_max,mean_vpd_kpa,1.37507826264,0.760828104093,5804,,
spatiotemporal,east:2010-2014,comprehensive_plus_max,mean_wind_speed_m_s,3.95522478294,1.27482937253,5804,,
spatiotemporal,east:2010-2014,comprehensive_plus_max,mean_precipitation_mm,0.640927860569,1.83507864289,5804,,
spatiotemporal,east:2010-2014,comprehensive_plus_max,mean_maximum_relative_humidity_pct,74.9947955704,18.6225649246,5804,,
spatiotemporal,east:2010-2014,comprehensive_plus_max,mean_minimum_relative_humidity_pct,28.3082349757,11.7989451724,5804,,
spatiotemporal,east:2010-2014,comprehensive_plus_max,mean_specific_humidity_kg_kg,0.00701631964743,0.00383853415086,5804,,
spatiotemporal,east:2010-2014,comprehensive_plus_max,mean_fuel_moisture_100hr_pct,11.7335792978,3.83461261332,5804,,
spatiotemporal,east:2010-2014,comprehensive_plus_max,mean_fuel_moisture_1000hr_pct,14.1112442393,4.53115154355,5804,,
spatiotemporal,east:2010-2014,comprehensive_plus_max,mean_energy_release_component,46.6541376287,20.9111379471,5804,,
spatiotemporal,east:2010-2014,comprehensive_plus_max,mean_burning_index,38.5696252603,17.8932531952,5804,,
spatiotemporal,east:2010-2014,comprehensive_plus_max,mean_reference_evapotranspiration_mm,6.85028777819,2.54054051148,5804,,
spatiotemporal,east:2010-2014,comprehensive_plus_max,mean_potential_evapotranspiration_mm,4.96449057842,1.87069842962,5804,,
spatiotemporal,east:2010-2014,comprehensive_plus_max,mean_solar_radiation_w_m2,240.829438798,64.7319371989,5804,,
spatiotemporal,east:2010-2014,comprehensive_plus_max,max_vpd,1.67475878704,0.864583569614,5804,,
spatiotemporal,east:2010-2014,length_only,log_duration,1.62360843387,0.325844387783,5804,,
spatiotemporal,east:2010-2014,length_only,log_observations,1.62360843387,0.325844387783,5804,,
spatiotemporal,east:2010-2014,length_plus_max,log_duration,1.62360843387,0.325844387783,5804,,
spatiotemporal,east:2010-2014,length_plus_max,log_observations,1.62360843387,0.325844387783,5804,,
spatiotemporal,east:2010-2014,length_plus_max,max_vpd,1.67475878704,0.864583569614,5804,,
spatiotemporal,east:2010-2014,length_plus_core,log_duration,1.62360843387,0.325844387783,5804,,
spatiotemporal,east:2010-2014,length_plus_core,log_observations,1.62360843387,0.325844387783,5804,,
spatiotemporal,east:2010-2014,length_plus_core,mean_maximum_temperature_c,25.2237857505,7.65601517274,5804,,
spatiotemporal,east:2010-2014,length_plus_core,mean_minimum_temperature_c,9.69965784307,7.57256448098,5804,,
spatiotemporal,east:2010-2014,length_plus_core,mean_vpd_kpa,1.37507826264,0.760828104093,5804,,
spatiotemporal,east:2010-2014,length_plus_core,mean_wind_speed_m_s,3.95522478294,1.27482937253,5804,,
spatiotemporal,east:2010-2014,length_plus_core_max,log_duration,1.62360843387,0.325844387783,5804,,
spatiotemporal,east:2010-2014,length_plus_core_max,log_observations,1.62360843387,0.325844387783,5804,,
spatiotemporal,east:2010-2014,length_plus_core_max,mean_maximum_temperature_c,25.2237857505,7.65601517274,5804,,
spatiotemporal,east:2010-2014,length_plus_core_max,mean_minimum_temperature_c,9.69965784307,7.57256448098,5804,,
spatiotemporal,east:2010-2014,length_plus_core_max,mean_vpd_kpa,1.37507826264,0.760828104093,5804,,
spatiotemporal,east:2010-2014,length_plus_core_max,mean_wind_speed_m_s,3.95522478294,1.27482937253,5804,,
spatiotemporal,east:2010-2014,length_plus_core_max,max_vpd,1.67475878704,0.864583569614,5804,,
spatiotemporal,east:2010-2014,core_quantile_exceedance,mean_maximum_temperature_c,25.2237857505,7.65601517274,5804,,
spatiotemporal,east:2010-2014,core_quantile_exceedance,mean_minimum_temperature_c,9.69965784307,7.57256448098,5804,,
spatiotemporal,east:2010-2014,core_quantile_exceedance,mean_vpd_kpa,1.37507826264,0.760828104093,5804,,
spatiotemporal,east:2010-2014,core_quantile_exceedance,mean_wind_speed_m_s,3.95522478294,1.27482937253,5804,,
spatiotemporal,east:2010-2014,core_quantile_exceedance,q90_vpd,1.60855858029,0.837798695316,5804,,
spatiotemporal,east:2010-2014,core_quantile_exceedance,vpd_gt_2_fraction,0.199990643273,0.346432825323,5804,,
spatiotemporal,east:2010-2014,core_quantile_exceedance,wet_fraction,0.149347921062,0.224817195785,5804,,
spatiotemporal,east:2015-2019,outcome_pca,allocation_00,0.0461799765032,0.0346651221637,5836,-0.197368636697,0.341660840818
spatiotemporal,east:2015-2019,outcome_pca,allocation_01,0.0465500225557,0.0347019024958,5836,-0.201178101517,0.341660840818
spatiotemporal,east:2015-2019,outcome_pca,allocation_02,0.0484538188639,0.0359063885963,5836,-0.219986038337,0.341660840818
spatiotemporal,east:2015-2019,outcome_pca,allocation_03,0.0516618686975,0.0387698794019,5836,-0.24543076183,0.341660840818
spatiotemporal,east:2015-2019,outcome_pca,allocation_04,0.056033260025,0.0425288951359,5836,-0.256127743815,0.341660840818
spatiotemporal,east:2015-2019,outcome_pca,allocation_05,0.060706756587,0.0439676908781,5836,-0.246080516085,0.341660840818
spatiotemporal,east:2015-2019,outcome_pca,allocation_06,0.0611696709156,0.0388491419085,5836,-0.221578932918,0.341660840818
spatiotemporal,east:2015-2019,outcome_pca,allocation_07,0.061277854045,0.041796231426,5836,-0.108536372051,0.341660840818
spatiotemporal,east:2015-2019,outcome_pca,allocation_08,0.0606257971975,0.0403718375649,5836,-0.0569835471789,0.341660840818
spatiotemporal,east:2015-2019,outcome_pca,allocation_09,0.0601054201545,0.041262036715,5836,-0.0425504148386,0.341660840818
spatiotemporal,east:2015-2019,outcome_pca,allocation_10,0.0548460617773,0.0369749878164,5836,0.0812256977881,0.341660840818
spatiotemporal,east:2015-2019,outcome_pca,allocation_11,0.0542707702696,0.0358756976508,5836,0.0981383803878,0.341660840818
spatiotemporal,east:2015-2019,outcome_pca,allocation_12,0.0514514983829,0.0346043402807,5836,0.138818872118,0.341660840818
spatiotemporal,east:2015-2019,outcome_pca,allocation_13,0.0476775492887,0.0289048739447,5836,0.25634891012,0.341660840818
spatiotemporal,east:2015-2019,outcome_pca,allocation_14,0.0450778947897,0.0313594336689,5836,0.274416030988,0.341660840818
spatiotemporal,east:2015-2019,outcome_pca,allocation_15,0.0412349089295,0.0299678853373,5836,0.295035133314,0.341660840818
spatiotemporal,east:2015-2019,outcome_pca,allocation_16,0.0393098700209,0.0285356544617,5836,0.303242767237,0.341660840818
spatiotemporal,east:2015-2019,outcome_pca,allocation_17,0.0382032461765,0.0283555325451,5836,0.299686736452,0.341660840818
spatiotemporal,east:2015-2019,outcome_pca,allocation_18,0.0376203046886,0.0284313670238,5836,0.295702288069,0.341660840818
spatiotemporal,east:2015-2019,outcome_pca,allocation_19,0.0375434501313,0.0284916373947,5836,0.295090764953,0.341660840818
spatiotemporal,east:2015-2019,core_means,mean_maximum_temperature_c,25.4456082385,7.80161805933,5836,,
spatiotemporal,east:2015-2019,core_means,mean_minimum_temperature_c,9.55244515581,7.47995683147,5836,,
spatiotemporal,east:2015-2019,core_means,mean_vpd_kpa,1.43559583689,0.804427564762,5836,,
spatiotemporal,east:2015-2019,core_means,mean_wind_speed_m_s,4.02970634538,1.29356962479,5836,,
spatiotemporal,east:2015-2019,max_vpd_only,max_vpd,1.73687628513,0.912295904173,5836,,
spatiotemporal,east:2015-2019,core_plus_max,mean_maximum_temperature_c,25.4456082385,7.80161805933,5836,,
spatiotemporal,east:2015-2019,core_plus_max,mean_minimum_temperature_c,9.55244515581,7.47995683147,5836,,
spatiotemporal,east:2015-2019,core_plus_max,mean_vpd_kpa,1.43559583689,0.804427564762,5836,,
spatiotemporal,east:2015-2019,core_plus_max,mean_wind_speed_m_s,4.02970634538,1.29356962479,5836,,
spatiotemporal,east:2015-2019,core_plus_max,max_vpd,1.73687628513,0.912295904173,5836,,
spatiotemporal,east:2015-2019,comprehensive_means,mean_maximum_temperature_c,25.4456082385,7.80161805933,5836,,
spatiotemporal,east:2015-2019,comprehensive_means,mean_minimum_temperature_c,9.55244515581,7.47995683147,5836,,
spatiotemporal,east:2015-2019,comprehensive_means,mean_vpd_kpa,1.43559583689,0.804427564762,5836,,
spatiotemporal,east:2015-2019,comprehensive_means,mean_wind_speed_m_s,4.02970634538,1.29356962479,5836,,
spatiotemporal,east:2015-2019,comprehensive_means,mean_precipitation_mm,0.674213945826,2.08916512025,5836,,
spatiotemporal,east:2015-2019,comprehensive_means,mean_maximum_relative_humidity_pct,73.60219271,18.8347947132,5836,,
spatiotemporal,east:2015-2019,comprehensive_means,mean_minimum_relative_humidity_pct,26.9583693042,11.893260222,5836,,
spatiotemporal,east:2015-2019,comprehensive_means,mean_specific_humidity_kg_kg,0.0067566193436,0.00369426038054,5836,,
spatiotemporal,east:2015-2019,comprehensive_means,mean_fuel_moisture_100hr_pct,11.4334029341,3.88487907129,5836,,
spatiotemporal,east:2015-2019,comprehensive_means,mean_fuel_moisture_1000hr_pct,13.7526233323,4.57839152007,5836,,
spatiotemporal,east:2015-2019,comprehensive_means,mean_energy_release_component,48.3234915273,21.4635318847,5836,,
spatiotemporal,east:2015-2019,comprehensive_means,mean_burning_index,40.014005116,19.1193945453,5836,,
spatiotemporal,east:2015-2019,comprehensive_means,mean_reference_evapotranspiration_mm,7.06989036508,2.71592710692,5836,,
spatiotemporal,east:2015-2019,comprehensive_means,mean_potential_evapotranspiration_mm,5.08035074501,1.97026094007,5836,,
spatiotemporal,east:2015-2019,comprehensive_means,mean_solar_radiation_w_m2,241.060542913,65.0479554817,5836,,
spatiotemporal,east:2015-2019,comprehensive_plus_max,mean_maximum_temperature_c,25.4456082385,7.80161805933,5836,,
spatiotemporal,east:2015-2019,comprehensive_plus_max,mean_minimum_temperature_c,9.55244515581,7.47995683147,5836,,
spatiotemporal,east:2015-2019,comprehensive_plus_max,mean_vpd_kpa,1.43559583689,0.804427564762,5836,,
spatiotemporal,east:2015-2019,comprehensive_plus_max,mean_wind_speed_m_s,4.02970634538,1.29356962479,5836,,
spatiotemporal,east:2015-2019,comprehensive_plus_max,mean_precipitation_mm,0.674213945826,2.08916512025,5836,,
spatiotemporal,east:2015-2019,comprehensive_plus_max,mean_maximum_relative_humidity_pct,73.60219271,18.8347947132,5836,,
spatiotemporal,east:2015-2019,comprehensive_plus_max,mean_minimum_relative_humidity_pct,26.9583693042,11.893260222,5836,,
spatiotemporal,east:2015-2019,comprehensive_plus_max,mean_specific_humidity_kg_kg,0.0067566193436,0.00369426038054,5836,,
spatiotemporal,east:2015-2019,comprehensive_plus_max,mean_fuel_moisture_100hr_pct,11.4334029341,3.88487907129,5836,,
spatiotemporal,east:2015-2019,comprehensive_plus_max,mean_fuel_moisture_1000hr_pct,13.7526233323,4.57839152007,5836,,
spatiotemporal,east:2015-2019,comprehensive_plus_max,mean_energy_release_component,48.3234915273,21.4635318847,5836,,
spatiotemporal,east:2015-2019,comprehensive_plus_max,mean_burning_index,40.014005116,19.1193945453,5836,,
spatiotemporal,east:2015-2019,comprehensive_plus_max,mean_reference_evapotranspiration_mm,7.06989036508,2.71592710692,5836,,
spatiotemporal,east:2015-2019,comprehensive_plus_max,mean_potential_evapotranspiration_mm,5.08035074501,1.97026094007,5836,,
spatiotemporal,east:2015-2019,comprehensive_plus_max,mean_solar_radiation_w_m2,241.060542913,65.0479554817,5836,,
spatiotemporal,east:2015-2019,comprehensive_plus_max,max_vpd,1.73687628513,0.912295904173,5836,,
spatiotemporal,east:2015-2019,length_only,log_duration,1.62292657087,0.3248932716,5836,,
spatiotemporal,east:2015-2019,length_only,log_observations,1.62292657087,0.3248932716,5836,,
spatiotemporal,east:2015-2019,length_plus_max,log_duration,1.62292657087,0.3248932716,5836,,
spatiotemporal,east:2015-2019,length_plus_max,log_observations,1.62292657087,0.3248932716,5836,,
spatiotemporal,east:2015-2019,length_plus_max,max_vpd,1.73687628513,0.912295904173,5836,,
spatiotemporal,east:2015-2019,length_plus_core,log_duration,1.62292657087,0.3248932716,5836,,
spatiotemporal,east:2015-2019,length_plus_core,log_observations,1.62292657087,0.3248932716,5836,,
spatiotemporal,east:2015-2019,length_plus_core,mean_maximum_temperature_c,25.4456082385,7.80161805933,5836,,
spatiotemporal,east:2015-2019,length_plus_core,mean_minimum_temperature_c,9.55244515581,7.47995683147,5836,,
spatiotemporal,east:2015-2019,length_plus_core,mean_vpd_kpa,1.43559583689,0.804427564762,5836,,
spatiotemporal,east:2015-2019,length_plus_core,mean_wind_speed_m_s,4.02970634538,1.29356962479,5836,,
spatiotemporal,east:2015-2019,length_plus_core_max,log_duration,1.62292657087,0.3248932716,5836,,
spatiotemporal,east:2015-2019,length_plus_core_max,log_observations,1.62292657087,0.3248932716,5836,,
spatiotemporal,east:2015-2019,length_plus_core_max,mean_maximum_temperature_c,25.4456082385,7.80161805933,5836,,
spatiotemporal,east:2015-2019,length_plus_core_max,mean_minimum_temperature_c,9.55244515581,7.47995683147,5836,,
spatiotemporal,east:2015-2019,length_plus_core_max,mean_vpd_kpa,1.43559583689,0.804427564762,5836,,
spatiotemporal,east:2015-2019,length_plus_core_max,mean_wind_speed_m_s,4.02970634538,1.29356962479,5836,,
spatiotemporal,east:2015-2019,length_plus_core_max,max_vpd,1.73687628513,0.912295904173,5836,,
spatiotemporal,east:2015-2019,core_quantile_exceedance,mean_maximum_temperature_c,25.4456082385,7.80161805933,5836,,
spatiotemporal,east:2015-2019,core_quantile_exceedance,mean_minimum_temperature_c,9.55244515581,7.47995683147,5836,,
spatiotemporal,east:2015-2019,core_quantile_exceedance,mean_vpd_kpa,1.43559583689,0.804427564762,5836,,
spatiotemporal,east:2015-2019,core_quantile_exceedance,mean_wind_speed_m_s,4.02970634538,1.29356962479,5836,,
spatiotemporal,east:2015-2019,core_quantile_exceedance,q90_vpd,1.67233190541,0.88480949012,5836,,
spatiotemporal,east:2015-2019,core_quantile_exceedance,vpd_gt_2_fraction,0.229632529748,0.366609803644,5836,,
spatiotemporal,east:2015-2019,core_quantile_exceedance,wet_fraction,0.150328721867,0.22612372855,5836,,
spatiotemporal,east:2020-2024,outcome_pca,allocation_00,0.0459736757186,0.0346730072238,7177,-0.191790760321,0.343032299484
spatiotemporal,east:2020-2024,outcome_pca,allocation_01,0.0463188498558,0.0346717670201,7177,-0.195221292916,0.343032299484
spatiotemporal,east:2020-2024,outcome_pca,allocation_02,0.0480553782479,0.0355748453457,7177,-0.213610405069,0.343032299484
spatiotemporal,east:2020-2024,outcome_pca,allocation_03,0.0512176943067,0.0381912785067,7177,-0.238462938482,0.343032299484
spatiotemporal,east:2020-2024,outcome_pca,allocation_04,0.0558595021779,0.0426503110438,7177,-0.249815797751,0.343032299484
spatiotemporal,east:2020-2024,outcome_pca,allocation_05,0.0602933061543,0.0437479374623,7177,-0.243282416699,0.343032299484
spatiotemporal,east:2020-2024,outcome_pca,allocation_06,0.0608195756262,0.0385262045694,7177,-0.224092612018,0.343032299484
spatiotemporal,east:2020-2024,outcome_pca,allocation_07,0.0611105205937,0.0416647165319,7177,-0.117574662261,0.343032299484
spatiotemporal,east:2020-2024,outcome_pca,allocation_08,0.0604193354455,0.0404241281537,7177,-0.0675665912479,0.343032299484
spatiotemporal,east:2020-2024,outcome_pca,allocation_09,0.0599843618082,0.0411240778906,7177,-0.0527113588572,0.343032299484
spatiotemporal,east:2020-2024,outcome_pca,allocation_10,0.055317566524,0.0378551414563,7177,0.067869094104,0.343032299484
spatiotemporal,east:2020-2024,outcome_pca,allocation_11,0.0546270714634,0.0362521471944,7177,0.0859326236362,0.343032299484
spatiotemporal,east:2020-2024,outcome_pca,allocation_12,0.0515960877589,0.0346700071482,7177,0.128855136829,0.343032299484
spatiotemporal,east:2020-2024,outcome_pca,allocation_13,0.0479030829605,0.0287231468507,7177,0.255134375133,0.343032299484
spatiotemporal,east:2020-2024,outcome_pca,allocation_14,0.0454234891172,0.0312952263368,7177,0.27737241866,0.343032299484
