kind,fold,alpha,predictor_set,response,n,train_n,r2,status,cohort_hash
year_block,1,1,state_weather_interactions,next_growth_log1p,24128,63816,0.444510511762,evaluated,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff
year_block,2,1,mean_only,next_growth_log1p,21311,66633,-2.36835545175e-05,evaluated,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff
year_block,2,1,persistence,next_growth_log1p,21311,66633,0.306262564578,evaluated,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff
year_block,2,1,autoregressive,next_growth_log1p,21311,66633,0.461379635279,evaluated,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff
year_block,2,1,weather_only,next_growth_log1p,21311,66633,0.0535180440093,evaluated,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff
year_block,2,1,state_plus_weather,next_growth_log1p,21311,66633,0.464105726105,evaluated,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff
year_block,2,1,state_weather_interactions,next_growth_log1p,21311,66633,0.474274013236,evaluated,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff
year_block,3,1,mean_only,next_growth_log1p,23141,64803,-4.23058109573e-05,evaluated,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff
year_block,3,1,persistence,next_growth_log1p,23141,64803,0.296914628216,evaluated,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff
year_block,3,1,autoregressive,next_growth_log1p,23141,64803,0.454073598724,evaluated,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff
year_block,3,1,weather_only,next_growth_log1p,23141,64803,0.0892589278202,evaluated,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff
year_block,3,1,state_plus_weather,next_growth_log1p,23141,64803,0.460020753159,evaluated,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff
year_block,3,1,state_weather_interactions,next_growth_log1p,23141,64803,0.469188418097,evaluated,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff
year_block,4,1,mean_only,next_growth_log1p,6207,81737,-0.0255237401722,evaluated,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff
year_block,4,1,persistence,next_growth_log1p,6207,81737,0.419657108815,evaluated,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff
year_block,4,1,autoregressive,next_growth_log1p,6207,81737,0.527570368382,evaluated,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff
year_block,4,1,weather_only,next_growth_log1p,6207,81737,0.0865272487827,evaluated,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff
year_block,4,1,state_plus_weather,next_growth_log1p,6207,81737,0.534002791817,evaluated,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff
year_block,4,1,state_weather_interactions,next_growth_log1p,6207,81737,0.542470535672,evaluated,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff
year_block,0,100,mean_only,next_growth_log1p,13157,74787,-0.00842114026637,evaluated,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff
year_block,0,100,persistence,next_growth_log1p,13157,74787,0.293242457632,evaluated,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff
