fire_id,timestamp,_merge,in_event_catalog,reason
55615,2004-02-24,left_only,False,daily_id_absent_from_event_catalog
55615,2004-02-27,left_only,False,daily_id_absent_from_event_catalog
56077,2004-03-01,left_only,False,daily_id_absent_from_event_catalog
56077,2004-03-02,left_only,False,daily_id_absent_from_event_catalog
56077,2004-03-03,left_only,False,daily_id_absent_from_event_catalog
56077,2004-03-04,left_only,False,daily_id_absent_from_event_catalog
56077,2004-03-06,left_only,False,daily_id_absent_from_event_catalog
56077,2004-03-08,left_only,False,daily_id_absent_from_event_catalog
56077,2004-03-12,left_only,False,daily_id_absent_from_event_catalog
62901,2004-06-09,left_only,False,daily_id_absent_from_event_catalog
62901,2004-06-10,left_only,False,daily_id_absent_from_event_catalog
62901,2004-06-12,left_only,False,daily_id_absent_from_event_catalog
63564,2004-06-22,left_only,False,daily_id_absent_from_event_catalog
63564,2004-06-25,left_only,False,daily_id_absent_from_event_catalog
63564,2004-07-02,left_only,False,daily_id_absent_from_event_catalog
63564,2004-07-03,left_only,False,daily_id_absent_from_event_catalog
63564,2004-07-04,left_only,False,daily_id_absent_from_event_catalog
63564,2004-07-05,left_only,False,daily_id_absent_from_event_catalog
63564,2004-07-06,left_only,False,daily_id_absent_from_event_catalog
63564,2004-07-07,left_only,False,daily_id_absent_from_event_catalog
63564,2004-07-10,left_only,False,daily_id_absent_from_event_catalog
66144,2004-07-05,left_only,False,daily_id_absent_from_event_catalog
68227,2004-07-14,left_only,False,daily_id_absent_from_event_catalog
68371,2004-07-12,left_only,False,daily_id_absent_from_event_catalog
7234,2001-08-25,left_only,False,daily_id_absent_from_event_catalog
73560,2004-07-31,left_only,False,daily_id_absent_from_event_catalog
73560,2004-08-01,left_only,False,daily_id_absent_from_event_catalog
73560,2004-08-03,left_only,False,daily_id_absent_from_event_catalog
73560,2004-08-04,left_only,False,daily_id_absent_from_event_catalog
74059,2004-08-03,left_only,False,daily_id_absent_from_event_catalog
7528,2001-09-04,left_only,False,daily_id_absent_from_event_catalog
76495,2004-08-09,left_only,False,daily_id_absent_from_event_catalog
76495,2004-08-11,left_only,False,daily_id_absent_from_event_catalog
76495,2004-08-13,left_only,False,daily_id_absent_from_event_catalog
76495,2004-08-14,left_only,False,daily_id_absent_from_event_catalog
77320,2004-08-17,left_only,False,daily_id_absent_from_event_catalog
77616,2004-08-18,left_only,False,daily_id_absent_from_event_catalog
81122,2004-09-13,left_only,False,daily_id_absent_from_event_catalog
81122,2004-09-15,left_only,False,daily_id_absent_from_event_catalog
81122,2004-09-16,left_only,False,daily_id_absent_from_event_catalog
81122,2004-09-19,left_only,False,daily_id_absent_from_event_catalog
84485,2004-10-21,left_only,False,daily_id_absent_from_event_catalog
86302,2004-12-09,left_only,False,daily_id_absent_from_event_catalog
86302,2004-12-11,left_only,False,daily_id_absent_from_event_catalog
86302,2004-12-14,left_only,False,daily_id_absent_from_event_catalog
86302,2004-12-15,left_only,False,daily_id_absent_from_event_catalog
86302,2004-12-16,left_only,False,daily_id_absent_from_event_catalog
86302,2004-12-20,left_only,False,daily_id_absent_from_event_catalog
86353,2004-12-10,left_only,False,daily_id_absent_from_event_catalog
86394,2004-12-11,left_only,False,daily_id_absent_from_event_catalog
87654,2005-01-22,left_only,False,daily_id_absent_from_event_catalog
90509,2005-03-09,left_only,False,daily_id_absent_from_event_catalog
91350,2005-03-16,left_only,False,daily_id_absent_from_event_catalog
91350,2005-03-28,left_only,False,daily_id_absent_from_event_catalog
91350,2005-03-29,left_only,False,daily_id_absent_from_event_catalog
91350,2005-03-30,left_only,False,daily_id_absent_from_event_catalog
91363,2005-03-16,left_only,False,daily_id_absent_from_event_catalog
91363,2005-03-19,left_only,False,daily_id_absent_from_event_catalog
91363,2005-03-21,left_only,False,daily_id_absent_from_event_catalog
93626,2005-04-23,left_only,False,daily_id_absent_from_event_catalog
96801,2005-05-19,left_only,False,daily_id_absent_from_event_catalog
