kind,alpha,predictor_set,response,n,cohort_n,cohort_hash,r2,reference,delta_r2,status,stratum_variable,stratum_value
region_block,1,length_only,reactivation_count,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,0.0120423602845,mean_only,0.012491892699,evaluated,duration_days,5
region_block,1,length_only,normalized_first_difference,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,0.272784362201,mean_only,0.293996537451,evaluated,duration_days,5
region_block,1,length_only,normalized_second_difference,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,0.420077341326,mean_only,0.44275962266,evaluated,duration_days,5
region_block,1,length_plus_max,front_loaded_fraction,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,0.0110922938443,mean_only,0.0159547063809,evaluated,duration_days,5
region_block,1,length_plus_max,late_growth_fraction,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,0.0221066579642,mean_only,0.0301451562952,evaluated,duration_days,5
region_block,1,length_plus_max,peak_timing,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,0.00160271982978,mean_only,0.00178180675745,evaluated,duration_days,5
region_block,1,length_plus_max,terminal_taper_fraction,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,0.0879128408194,mean_only,0.101363849346,evaluated,duration_days,5
region_block,1,length_plus_max,normalized_entropy,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,0.0122846596374,mean_only,0.0313659835503,evaluated,duration_days,5
region_block,1,length_plus_max,pulse_count,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,0.0736957190297,mean_only,0.0739675155573,evaluated,duration_days,5
region_block,1,length_plus_max,reactivation_count,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,0.01194283895,mean_only,0.0123923713645,evaluated,duration_days,5
region_block,1,length_plus_max,normalized_first_difference,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,0.272311407015,mean_only,0.293523582264,evaluated,duration_days,5
region_block,1,length_plus_max,normalized_second_difference,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,0.4208395806,mean_only,0.443521861933,evaluated,duration_days,5
region_block,1,length_plus_core,front_loaded_fraction,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,0.0167710587447,mean_only,0.0216334712812,evaluated,duration_days,5
region_block,1,length_plus_core,late_growth_fraction,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,0.0287513678089,mean_only,0.0367898661398,evaluated,duration_days,5
region_block,1,length_plus_core,peak_timing,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,0.00335871178628,mean_only,0.00353779871394,evaluated,duration_days,5
region_block,1,length_plus_core,terminal_taper_fraction,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,0.105830248998,mean_only,0.119281257525,evaluated,duration_days,5
region_block,1,length_plus_core,normalized_entropy,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,0.0655539139388,mean_only,0.0846352378516,evaluated,duration_days,5
region_block,1,length_plus_core,pulse_count,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,0.0729394757073,mean_only,0.0732112722349,evaluated,duration_days,5
region_block,1,length_plus_core,reactivation_count,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,0.0112376891926,mean_only,0.0116872216071,evaluated,duration_days,5
region_block,1,length_plus_core,normalized_first_difference,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,0.300975682705,mean_only,0.322187857954,evaluated,duration_days,5
region_block,1,length_plus_core,normalized_second_difference,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,0.44227079967,mean_only,0.464953081003,evaluated,duration_days,5
region_block,1,length_plus_core_max,front_loaded_fraction,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,0.0165692405002,mean_only,0.0214316530368,evaluated,duration_days,5
region_block,1,length_plus_core_max,late_growth_fraction,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,0.0285463714423,mean_only,0.0365848697732,evaluated,duration_days,5
region_block,1,length_plus_core_max,peak_timing,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,0.00324155705699,mean_only,0.00342064398465,evaluated,duration_days,5
region_block,1,length_plus_core_max,terminal_taper_fraction,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,0.105827893733,mean_only,0.119278902259,evaluated,duration_days,5
region_block,1,length_plus_core_max,normalized_entropy,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,0.0656793080135,mean_only,0.0847606319264,evaluated,duration_days,5
region_block,1,length_plus_core_max,pulse_count,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,0.0730522816039,mean_only,0.0733240781315,evaluated,duration_days,5
region_block,1,length_plus_core_max,reactivation_count,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,0.0111473845509,mean_only,0.0115969169654,evaluated,duration_days,5
region_block,1,length_plus_core_max,normalized_first_difference,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,0.301497190112,mean_only,0.322709365362,evaluated,duration_days,5
region_block,1,length_plus_core_max,normalized_second_difference,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,0.442746633584,mean_only,0.465428914918,evaluated,duration_days,5
region_block,1,core_quantile_exceedance,front_loaded_fraction,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,0.0106010777075,mean_only,0.0154634902441,evaluated,duration_days,5
region_block,1,core_quantile_exceedance,late_growth_fraction,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,0.0125980057537,mean_only,0.0206365040847,evaluated,duration_days,5
region_block,1,core_quantile_exceedance,peak_timing,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,0.00202577270183,mean_only,0.00220485962949,evaluated,duration_days,5
region_block,1,core_quantile_exceedance,terminal_taper_fraction,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,0.022835637092,mean_only,0.0362866456183,evaluated,duration_days,5
region_block,1,core_quantile_exceedance,normalized_entropy,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,0.0425751194141,mean_only,0.061656443327,evaluated,duration_days,5
region_block,1,core_quantile_exceedance,pulse_count,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,-0.000905776004594,mean_only,-0.000633979477016,evaluated,duration_days,5
region_block,1,core_quantile_exceedance,reactivation_count,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,-0.00105516079677,mean_only,-0.000605628382248,evaluated,duration_days,5
region_block,1,core_quantile_exceedance,normalized_first_difference,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,0.042914997748,mean_only,0.0641271729974,evaluated,duration_days,5
region_block,1,core_quantile_exceedance,normalized_second_difference,7962,7962,3868d78b55f32694f8a5cef8efd73993ca1ddce0aaa336dbb69bda4225884424,0.0450348013087,mean_only,0.0677170826424,evaluated,duration_days,5
region_block,1,mean_only,front_loaded_fraction,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,-0.00542353926961,mean_only,0,evaluated,duration_days,6
region_block,1,mean_only,late_growth_fraction,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,-0.00635641467249,mean_only,0,evaluated,duration_days,6
region_block,1,mean_only,peak_timing,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,-0.00143221408933,mean_only,0,evaluated,duration_days,6
region_block,1,mean_only,terminal_taper_fraction,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,-0.0131084252168,mean_only,0,evaluated,duration_days,6
region_block,1,mean_only,normalized_entropy,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,-0.0262912015597,mean_only,0,evaluated,duration_days,6
region_block,1,mean_only,pulse_count,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,-0.000820745181183,mean_only,0,evaluated,duration_days,6
region_block,1,mean_only,reactivation_count,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,-0.000213915377795,mean_only,0,evaluated,duration_days,6
region_block,1,mean_only,normalized_first_difference,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,-0.0244231647443,mean_only,0,evaluated,duration_days,6
region_block,1,mean_only,normalized_second_difference,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,-0.0215849726782,mean_only,0,evaluated,duration_days,6
region_block,1,core_means,front_loaded_fraction,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,0.0113143585499,mean_only,0.0167378978195,evaluated,duration_days,6
region_block,1,core_means,late_growth_fraction,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,0.0199679267343,mean_only,0.0263243414068,evaluated,duration_days,6
region_block,1,core_means,peak_timing,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,-0.00106194628328,mean_only,0.000370267806052,evaluated,duration_days,6
region_block,1,core_means,terminal_taper_fraction,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,0.0334952244562,mean_only,0.0466036496731,evaluated,duration_days,6
region_block,1,core_means,normalized_entropy,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,0.0513824638261,mean_only,0.0776736653858,evaluated,duration_days,6
region_block,1,core_means,pulse_count,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,-0.0036979942638,mean_only,-0.00287724908261,evaluated,duration_days,6
region_block,1,core_means,reactivation_count,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,-0.00070654103504,mean_only,-0.000492625657245,evaluated,duration_days,6
region_block,1,core_means,normalized_first_difference,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,0.0547033223379,mean_only,0.0791264870822,evaluated,duration_days,6
region_block,1,core_means,normalized_second_difference,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,0.0498110488309,mean_only,0.0713960215091,evaluated,duration_days,6
region_block,1,max_vpd_only,front_loaded_fraction,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,0.00149224976502,mean_only,0.00691578903463,evaluated,duration_days,6
region_block,1,max_vpd_only,late_growth_fraction,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,0.000975879910302,mean_only,0.00733229458279,evaluated,duration_days,6
region_block,1,max_vpd_only,peak_timing,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,-0.00130479525325,mean_only,0.000127418836077,evaluated,duration_days,6
region_block,1,max_vpd_only,terminal_taper_fraction,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,-0.000983053262192,mean_only,0.0121253719546,evaluated,duration_days,6
region_block,1,max_vpd_only,normalized_entropy,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,-0.0132421300185,mean_only,0.0130490715412,evaluated,duration_days,6
region_block,1,max_vpd_only,pulse_count,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,-0.00131495232013,mean_only,-0.000494207138951,evaluated,duration_days,6
region_block,1,max_vpd_only,reactivation_count,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,-0.000194786515465,mean_only,1.91288623306e-05,evaluated,duration_days,6
region_block,1,max_vpd_only,normalized_first_difference,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,0.0103366821457,mean_only,0.03475984689,evaluated,duration_days,6
region_block,1,max_vpd_only,normalized_second_difference,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,0.0122333503072,mean_only,0.0338183229854,evaluated,duration_days,6
region_block,1,core_plus_max,front_loaded_fraction,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,0.0108741970906,mean_only,0.0162977363602,evaluated,duration_days,6
region_block,1,core_plus_max,late_growth_fraction,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,0.0197486352091,mean_only,0.0261050498816,evaluated,duration_days,6
region_block,1,core_plus_max,peak_timing,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,4.39610922509e-05,mean_only,0.00147617518158,evaluated,duration_days,6
region_block,1,core_plus_max,terminal_taper_fraction,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,0.0335287975921,mean_only,0.046637222809,evaluated,duration_days,6
region_block,1,core_plus_max,normalized_entropy,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,0.0530874277809,mean_only,0.0793786293406,evaluated,duration_days,6
region_block,1,core_plus_max,pulse_count,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,-0.00409780879791,mean_only,-0.00327706361672,evaluated,duration_days,6
region_block,1,core_plus_max,reactivation_count,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,-0.000259680541236,mean_only,-4.57651634405e-05,evaluated,duration_days,6
region_block,1,core_plus_max,normalized_first_difference,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,0.0593956585073,mean_only,0.0838188232516,evaluated,duration_days,6
region_block,1,core_plus_max,normalized_second_difference,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,0.0555412001518,mean_only,0.07712617283,evaluated,duration_days,6
region_block,1,comprehensive_means,front_loaded_fraction,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,0.0172352344211,mean_only,0.0226587736907,evaluated,duration_days,6
region_block,1,comprehensive_means,late_growth_fraction,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,0.024714546225,mean_only,0.0310709608975,evaluated,duration_days,6
region_block,1,comprehensive_means,peak_timing,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,-0.0018528785744,mean_only,-0.000420664485068,evaluated,duration_days,6
region_block,1,comprehensive_means,terminal_taper_fraction,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,0.040255696279,mean_only,0.0533641214958,evaluated,duration_days,6
region_block,1,comprehensive_means,normalized_entropy,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,0.0702518384062,mean_only,0.0965430399659,evaluated,duration_days,6
region_block,1,comprehensive_means,pulse_count,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,-0.00267023108336,mean_only,-0.00184948590218,evaluated,duration_days,6
region_block,1,comprehensive_means,reactivation_count,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,-0.00304629087095,mean_only,-0.00283237549315,evaluated,duration_days,6
region_block,1,comprehensive_means,normalized_first_difference,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,0.0741781090791,mean_only,0.0986012738234,evaluated,duration_days,6
region_block,1,comprehensive_means,normalized_second_difference,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,0.0664973581695,mean_only,0.0880823308477,evaluated,duration_days,6
region_block,1,comprehensive_plus_max,front_loaded_fraction,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,0.0166294161659,mean_only,0.0220529554355,evaluated,duration_days,6
region_block,1,comprehensive_plus_max,late_growth_fraction,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,0.0243040831052,mean_only,0.0306604977777,evaluated,duration_days,6
region_block,1,comprehensive_plus_max,peak_timing,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,-0.00109563561615,mean_only,0.000336578473178,evaluated,duration_days,6
region_block,1,comprehensive_plus_max,terminal_taper_fraction,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,0.0415658784309,mean_only,0.0546743036478,evaluated,duration_days,6
region_block,1,comprehensive_plus_max,normalized_entropy,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,0.0730414301691,mean_only,0.0993326317288,evaluated,duration_days,6
region_block,1,comprehensive_plus_max,pulse_count,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,-0.00165290229767,mean_only,-0.000832157116489,evaluated,duration_days,6
region_block,1,comprehensive_plus_max,reactivation_count,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,-0.00263190803265,mean_only,-0.00241799265485,evaluated,duration_days,6
region_block,1,comprehensive_plus_max,normalized_first_difference,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,0.0842953724385,mean_only,0.108718537183,evaluated,duration_days,6
region_block,1,comprehensive_plus_max,normalized_second_difference,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,0.078099634979,mean_only,0.0996846076573,evaluated,duration_days,6
region_block,1,length_only,front_loaded_fraction,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,0.00970707437485,mean_only,0.0151306136445,evaluated,duration_days,6
region_block,1,length_only,late_growth_fraction,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,0.0215996881408,mean_only,0.0279561028133,evaluated,duration_days,6
region_block,1,length_only,peak_timing,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,-0.00128340447453,mean_only,0.000148809614798,evaluated,duration_days,6
region_block,1,length_only,terminal_taper_fraction,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,0.120315731138,mean_only,0.133424156355,evaluated,duration_days,6
region_block,1,length_only,normalized_entropy,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,0.0157551259879,mean_only,0.0420463275476,evaluated,duration_days,6
region_block,1,length_only,pulse_count,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,0.104243647117,mean_only,0.105064392298,evaluated,duration_days,6
region_block,1,length_only,reactivation_count,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,0.0176140129606,mean_only,0.0178279283384,evaluated,duration_days,6
region_block,1,length_only,normalized_first_difference,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,0.350933149469,mean_only,0.375356314213,evaluated,duration_days,6
region_block,1,length_only,normalized_second_difference,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,0.408311135952,mean_only,0.429896108631,evaluated,duration_days,6
region_block,1,length_plus_max,front_loaded_fraction,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,0.0135586551307,mean_only,0.0189821944004,evaluated,duration_days,6
region_block,1,length_plus_max,late_growth_fraction,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,0.0235736911535,mean_only,0.029930105826,evaluated,duration_days,6
region_block,1,length_plus_max,peak_timing,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,-0.000811229506643,mean_only,0.000620984582687,evaluated,duration_days,6
region_block,1,length_plus_max,terminal_taper_fraction,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,0.118661242497,mean_only,0.131769667714,evaluated,duration_days,6
region_block,1,length_plus_max,normalized_entropy,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,0.0200213625977,mean_only,0.0463125641574,evaluated,duration_days,6
region_block,1,length_plus_max,pulse_count,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,0.111238013548,mean_only,0.112058758729,evaluated,duration_days,6
region_block,1,length_plus_max,reactivation_count,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,0.0177345334246,mean_only,0.0179484488024,evaluated,duration_days,6
region_block,1,length_plus_max,normalized_first_difference,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,0.351778524737,mean_only,0.376201689481,evaluated,duration_days,6
region_block,1,length_plus_max,normalized_second_difference,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,0.407050023491,mean_only,0.428634996169,evaluated,duration_days,6
region_block,1,length_plus_core,front_loaded_fraction,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,0.0218246577143,mean_only,0.0272481969839,evaluated,duration_days,6
region_block,1,length_plus_core,late_growth_fraction,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,0.0395470109365,mean_only,0.045903425609,evaluated,duration_days,6
region_block,1,length_plus_core,peak_timing,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,-0.000501711669023,mean_only,0.000930502420307,evaluated,duration_days,6
region_block,1,length_plus_core,terminal_taper_fraction,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,0.144808767647,mean_only,0.157917192864,evaluated,duration_days,6
region_block,1,length_plus_core,normalized_entropy,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,0.0796255972437,mean_only,0.105916798803,evaluated,duration_days,6
region_block,1,length_plus_core,pulse_count,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,0.111514497108,mean_only,0.11233524229,evaluated,duration_days,6
region_block,1,length_plus_core,reactivation_count,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,0.0175665047733,mean_only,0.0177804201511,evaluated,duration_days,6
region_block,1,length_plus_core,normalized_first_difference,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,0.385575718385,mean_only,0.409998883129,evaluated,duration_days,6
region_block,1,length_plus_core,normalized_second_difference,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,0.435007177665,mean_only,0.456592150343,evaluated,duration_days,6
region_block,1,length_plus_core_max,front_loaded_fraction,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,0.0218373319756,mean_only,0.0272608712452,evaluated,duration_days,6
region_block,1,length_plus_core_max,late_growth_fraction,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,0.0398502137345,mean_only,0.046206628407,evaluated,duration_days,6
region_block,1,length_plus_core_max,peak_timing,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,0.00047073106949,mean_only,0.00190294515882,evaluated,duration_days,6
region_block,1,length_plus_core_max,terminal_taper_fraction,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,0.144453960446,mean_only,0.157562385663,evaluated,duration_days,6
region_block,1,length_plus_core_max,normalized_entropy,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,0.0796733769419,mean_only,0.105964578502,evaluated,duration_days,6
region_block,1,length_plus_core_max,pulse_count,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,0.111183273438,mean_only,0.112004018619,evaluated,duration_days,6
region_block,1,length_plus_core_max,reactivation_count,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,0.0174749841025,mean_only,0.0176888994803,evaluated,duration_days,6
region_block,1,length_plus_core_max,normalized_first_difference,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,0.385375097876,mean_only,0.40979826262,evaluated,duration_days,6
region_block,1,length_plus_core_max,normalized_second_difference,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,0.435037148414,mean_only,0.456622121093,evaluated,duration_days,6
region_block,1,core_quantile_exceedance,front_loaded_fraction,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,0.0112073638091,mean_only,0.0166309030788,evaluated,duration_days,6
region_block,1,core_quantile_exceedance,late_growth_fraction,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,0.0192084821837,mean_only,0.0255648968562,evaluated,duration_days,6
region_block,1,core_quantile_exceedance,peak_timing,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,1.56874290784e-05,mean_only,0.00144790151841,evaluated,duration_days,6
region_block,1,core_quantile_exceedance,terminal_taper_fraction,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,0.0320691770055,mean_only,0.0451776022224,evaluated,duration_days,6
region_block,1,core_quantile_exceedance,normalized_entropy,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,0.0466862502616,mean_only,0.0729774518213,evaluated,duration_days,6
region_block,1,core_quantile_exceedance,pulse_count,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,-0.00445151651757,mean_only,-0.00363077133639,evaluated,duration_days,6
region_block,1,core_quantile_exceedance,reactivation_count,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,-0.000735497287676,mean_only,-0.00052158190988,evaluated,duration_days,6
region_block,1,core_quantile_exceedance,normalized_first_difference,8079,8079,a3d1c625cbd1044f5201085c78146508975d79b82e21d72d5477c546e9fcba7a,0.0534205337068,mean_only,0.0778436984511,evaluated,duration_days,6
