kind,fold,stage,feature,center,scale,train_n
year_block,4,state_weather_interactions,wind_speed_m_s_x_current_growth_log1p,3.27713117731,3.81291262375,81737
year_block,4,state_weather_interactions,wind_speed_m_s_x_previous_growth_log1p,3.22768131316,3.7503999814,81737
region_block,central,autoregressive,current_growth_log1p,0.946585303437,0.904675586696,63621
region_block,central,autoregressive,previous_growth_log1p,0.937338798943,0.909322512154,63621
region_block,central,autoregressive,cumulative_log1p,2.14141728085,1.44229775296,63621
region_block,central,autoregressive,elapsed_log1p,1.69161271503,0.753705042944,63621
region_block,central,weather_only,maximum_temperature_c,25.7759882743,7.1514095404,63621
region_block,central,weather_only,minimum_temperature_c,10.512004684,7.09682883756,63621
region_block,central,weather_only,vpd_kpa,1.37320837459,0.760867921194,63621
region_block,central,weather_only,wind_speed_m_s,3.84642020716,1.62438206075,63621
region_block,central,state_plus_weather,current_growth_log1p,0.946585303437,0.904675586696,63621
region_block,central,state_plus_weather,previous_growth_log1p,0.937338798943,0.909322512154,63621
region_block,central,state_plus_weather,cumulative_log1p,2.14141728085,1.44229775296,63621
region_block,central,state_plus_weather,elapsed_log1p,1.69161271503,0.753705042944,63621
region_block,central,state_plus_weather,maximum_temperature_c,25.7759882743,7.1514095404,63621
region_block,central,state_plus_weather,minimum_temperature_c,10.512004684,7.09682883756,63621
region_block,central,state_plus_weather,vpd_kpa,1.37320837459,0.760867921194,63621
region_block,central,state_plus_weather,wind_speed_m_s,3.84642020716,1.62438206075,63621
region_block,central,state_weather_interactions,current_growth_log1p,0.946585303437,0.904675586696,63621
region_block,central,state_weather_interactions,previous_growth_log1p,0.937338798943,0.909322512154,63621
region_block,central,state_weather_interactions,cumulative_log1p,2.14141728085,1.44229775296,63621
region_block,central,state_weather_interactions,elapsed_log1p,1.69161271503,0.753705042944,63621
region_block,central,state_weather_interactions,maximum_temperature_c,25.7759882743,7.1514095404,63621
region_block,central,state_weather_interactions,minimum_temperature_c,10.512004684,7.09682883756,63621
region_block,central,state_weather_interactions,vpd_kpa,1.37320837459,0.760867921194,63621
region_block,central,state_weather_interactions,wind_speed_m_s,3.84642020716,1.62438206075,63621
region_block,central,state_weather_interactions,maximum_temperature_c_x_current_growth_log1p,24.8105965842,26.4442662141,63621
region_block,central,state_weather_interactions,maximum_temperature_c_x_previous_growth_log1p,24.5637800593,26.5585137109,63621
region_block,central,state_weather_interactions,minimum_temperature_c_x_current_growth_log1p,9.9173516902,13.0216425023,63621
region_block,central,state_weather_interactions,minimum_temperature_c_x_previous_growth_log1p,9.8063634656,12.9898727136,63621
region_block,central,state_weather_interactions,vpd_kpa_x_current_growth_log1p,1.46332338687,2.02005677087,63621
region_block,central,state_weather_interactions,vpd_kpa_x_previous_growth_log1p,1.44123514709,2.00942873693,63621
region_block,central,state_weather_interactions,wind_speed_m_s_x_current_growth_log1p,3.68942253415,4.17384903484,63621
region_block,central,state_weather_interactions,wind_speed_m_s_x_previous_growth_log1p,3.62518535936,4.10652023136,63621
region_block,east,autoregressive,current_growth_log1p,0.920959639413,0.876285079956,70720
region_block,east,autoregressive,previous_growth_log1p,0.911510660663,0.880833240554,70720
region_block,east,autoregressive,cumulative_log1p,2.07858905245,1.3960225851,70720
region_block,east,autoregressive,elapsed_log1p,1.67219361038,0.741667484407,70720
region_block,east,weather_only,maximum_temperature_c,25.8469471154,7.61233068718,70720
region_block,east,weather_only,minimum_temperature_c,10.6096479072,7.56131042889,70720
region_block,east,weather_only,vpd_kpa,1.39291628959,0.75664284554,70720
region_block,east,weather_only,wind_speed_m_s,3.87861566742,1.6474437318,70720
region_block,east,state_plus_weather,current_growth_log1p,0.920959639413,0.876285079956,70720
region_block,east,state_plus_weather,previous_growth_log1p,0.911510660663,0.880833240554,70720
region_block,east,state_plus_weather,cumulative_log1p,2.07858905245,1.3960225851,70720
region_block,east,state_plus_weather,elapsed_log1p,1.67219361038,0.741667484407,70720
region_block,east,state_plus_weather,maximum_temperature_c,25.8469471154,7.61233068718,70720
region_block,east,state_plus_weather,minimum_temperature_c,10.6096479072,7.56131042889,70720
region_block,east,state_plus_weather,vpd_kpa,1.39291628959,0.75664284554,70720
region_block,east,state_plus_weather,wind_speed_m_s,3.87861566742,1.6474437318,70720
region_block,east,state_weather_interactions,current_growth_log1p,0.920959639413,0.876285079956,70720
region_block,east,state_weather_interactions,previous_growth_log1p,0.911510660663,0.880833240554,70720
region_block,east,state_weather_interactions,cumulative_log1p,2.07858905245,1.3960225851,70720
region_block,east,state_weather_interactions,elapsed_log1p,1.67219361038,0.741667484407,70720
region_block,east,state_weather_interactions,maximum_temperature_c,25.8469471154,7.61233068718,70720
region_block,east,state_weather_interactions,minimum_temperature_c,10.6096479072,7.56131042889,70720
region_block,east,state_weather_interactions,vpd_kpa,1.39291628959,0.75664284554,70720
region_block,east,state_weather_interactions,wind_speed_m_s,3.87861566742,1.6474437318,70720
region_block,east,state_weather_interactions,maximum_temperature_c_x_current_growth_log1p,23.9247887393,25.2925068767,70720
region_block,east,state_weather_interactions,maximum_temperature_c_x_previous_growth_log1p,23.6673378424,25.3873715579,70720
region_block,east,state_weather_interactions,minimum_temperature_c_x_current_growth_log1p,9.54199425337,12.532663621,70720
region_block,east,state_weather_interactions,minimum_temperature_c_x_previous_growth_log1p,9.41393777757,12.4801552774,70720
region_block,east,state_weather_interactions,vpd_kpa_x_current_growth_log1p,1.4036194355,1.92800398811,70720
region_block,east,state_weather_interactions,vpd_kpa_x_previous_growth_log1p,1.38186452742,1.917132526,70720
region_block,east,state_weather_interactions,wind_speed_m_s_x_current_growth_log1p,3.62852570224,4.10330965513,70720
region_block,east,state_weather_interactions,wind_speed_m_s_x_previous_growth_log1p,3.56740899098,4.03649651457,70720
region_block,intermountain,autoregressive,current_growth_log1p,0.801058369407,0.793103811321,64545
region_block,intermountain,autoregressive,previous_growth_log1p,0.797701572257,0.7966738413,64545
region_block,intermountain,autoregressive,cumulative_log1p,1.90894640354,1.3157926301,64545
region_block,intermountain,autoregressive,elapsed_log1p,1.71937338543,0.74826607543,64545
region_block,intermountain,weather_only,maximum_temperature_c,26.1245495391,6.66894438106,64545
region_block,intermountain,weather_only,minimum_temperature_c,11.5251491208,6.95485512057,64545
region_block,intermountain,weather_only,vpd_kpa,1.25602354946,0.674920413497,64545
region_block,intermountain,weather_only,wind_speed_m_s,3.52487256953,1.43138395044,64545
region_block,intermountain,state_plus_weather,current_growth_log1p,0.801058369407,0.793103811321,64545
region_block,intermountain,state_plus_weather,previous_growth_log1p,0.797701572257,0.7966738413,64545
region_block,intermountain,state_plus_weather,cumulative_log1p,1.90894640354,1.3157926301,64545
region_block,intermountain,state_plus_weather,elapsed_log1p,1.71937338543,0.74826607543,64545
region_block,intermountain,state_plus_weather,maximum_temperature_c,26.1245495391,6.66894438106,64545
region_block,intermountain,state_plus_weather,minimum_temperature_c,11.5251491208,6.95485512057,64545
region_block,intermountain,state_plus_weather,vpd_kpa,1.25602354946,0.674920413497,64545
region_block,intermountain,state_plus_weather,wind_speed_m_s,3.52487256953,1.43138395044,64545
region_block,intermountain,state_weather_interactions,current_growth_log1p,0.801058369407,0.793103811321,64545
region_block,intermountain,state_weather_interactions,previous_growth_log1p,0.797701572257,0.7966738413,64545
region_block,intermountain,state_weather_interactions,cumulative_log1p,1.90894640354,1.3157926301,64545
region_block,intermountain,state_weather_interactions,elapsed_log1p,1.71937338543,0.74826607543,64545
region_block,intermountain,state_weather_interactions,maximum_temperature_c,26.1245495391,6.66894438106,64545
region_block,intermountain,state_weather_interactions,minimum_temperature_c,11.5251491208,6.95485512057,64545
region_block,intermountain,state_weather_interactions,vpd_kpa,1.25602354946,0.674920413497,64545
region_block,intermountain,state_weather_interactions,wind_speed_m_s,3.52487256953,1.43138395044,64545
region_block,intermountain,state_weather_interactions,maximum_temperature_c_x_current_growth_log1p,21.1203848831,23.1330336364,64545
region_block,intermountain,state_weather_interactions,maximum_temperature_c_x_previous_growth_log1p,20.9932942651,23.1321094573,64545
region_block,intermountain,state_weather_interactions,minimum_temperature_c_x_current_growth_log1p,9.07818455155,11.644934851,64545
region_block,intermountain,state_weather_interactions,minimum_temperature_c_x_previous_growth_log1p,8.98617837885,11.5520554109,64545
region_block,intermountain,state_weather_interactions,vpd_kpa_x_current_growth_log1p,1.14097058363,1.71434314868,64545
region_block,intermountain,state_weather_interactions,vpd_kpa_x_previous_growth_log1p,1.12770272144,1.69895515308,64545
region_block,intermountain,state_weather_interactions,wind_speed_m_s_x_current_growth_log1p,2.83488023278,3.19118567429,64545
region_block,intermountain,state_weather_interactions,wind_speed_m_s_x_previous_growth_log1p,2.80300232222,3.1337025933,64545
region_block,west,autoregressive,current_growth_log1p,0.740598155778,0.702623340408,64946
region_block,west,autoregressive,previous_growth_log1p,0.734985377786,0.703164584711,64946
region_block,west,autoregressive,cumulative_log1p,1.7293102325,1.11596443056,64946
region_block,west,autoregressive,elapsed_log1p,1.63005792963,0.703438990845,64946
region_block,west,weather_only,maximum_temperature_c,25.9562975395,7.33967782915,64946
region_block,west,weather_only,minimum_temperature_c,11.545231423,7.7821342933,64946
region_block,west,weather_only,vpd_kpa,1.18581313707,0.648529999673,64946
region_block,west,weather_only,wind_speed_m_s,3.9769346842,1.65583678642,64946
region_block,west,state_plus_weather,current_growth_log1p,0.740598155778,0.702623340408,64946
region_block,west,state_plus_weather,previous_growth_log1p,0.734985377786,0.703164584711,64946
region_block,west,state_plus_weather,cumulative_log1p,1.7293102325,1.11596443056,64946
region_block,west,state_plus_weather,elapsed_log1p,1.63005792963,0.703438990845,64946
region_block,west,state_plus_weather,maximum_temperature_c,25.9562975395,7.33967782915,64946
region_block,west,state_plus_weather,minimum_temperature_c,11.545231423,7.7821342933,64946
region_block,west,state_plus_weather,vpd_kpa,1.18581313707,0.648529999673,64946
region_block,west,state_plus_weather,wind_speed_m_s,3.9769346842,1.65583678642,64946
region_block,west,state_weather_interactions,current_growth_log1p,0.740598155778,0.702623340408,64946
region_block,west,state_weather_interactions,previous_growth_log1p,0.734985377786,0.703164584711,64946
region_block,west,state_weather_interactions,cumulative_log1p,1.7293102325,1.11596443056,64946
region_block,west,state_weather_interactions,elapsed_log1p,1.63005792963,0.703438990845,64946
region_block,west,state_weather_interactions,maximum_temperature_c,25.9562975395,7.33967782915,64946
region_block,west,state_weather_interactions,minimum_temperature_c,11.545231423,7.7821342933,64946
region_block,west,state_weather_interactions,vpd_kpa,1.18581313707,0.648529999673,64946
region_block,west,state_weather_interactions,wind_speed_m_s,3.9769346842,1.65583678642,64946
region_block,west,state_weather_interactions,maximum_temperature_c_x_current_growth_log1p,18.951811053,19.4967513481,64946
region_block,west,state_weather_interactions,maximum_temperature_c_x_previous_growth_log1p,18.8270688824,19.5940884725,64946
region_block,west,state_weather_interactions,minimum_temperature_c_x_current_growth_log1p,7.89352497494,9.93184493611,64946
region_block,west,state_weather_interactions,minimum_temperature_c_x_previous_growth_log1p,7.84791585473,9.96263233794,64946
region_block,west,state_weather_interactions,vpd_kpa_x_current_growth_log1p,0.939169847398,1.34928844426,64946
region_block,west,state_weather_interactions,vpd_kpa_x_previous_growth_log1p,0.92933918418,1.34558468679,64946
region_block,west,state_weather_interactions,wind_speed_m_s_x_current_growth_log1p,3.11298927656,3.77823877815,64946
region_block,west,state_weather_interactions,wind_speed_m_s_x_previous_growth_log1p,3.07552711105,3.72703540232,64946
spatiotemporal,central:2000-2004,autoregressive,current_growth_log1p,0.964662616331,0.919070751805,53514
spatiotemporal,central:2000-2004,autoregressive,previous_growth_log1p,0.955316582989,0.924649316062,53514
spatiotemporal,central:2000-2004,autoregressive,cumulative_log1p,2.17456876161,1.4588370971,53514
spatiotemporal,central:2000-2004,autoregressive,elapsed_log1p,1.69717197175,0.757285611377,53514
spatiotemporal,central:2000-2004,weather_only,maximum_temperature_c,25.6509324663,7.170918103,53514
spatiotemporal,central:2000-2004,weather_only,minimum_temperature_c,10.3733920096,7.13172524619,53514
spatiotemporal,central:2000-2004,weather_only,vpd_kpa,1.37566636768,0.765493773298,53514
spatiotemporal,central:2000-2004,weather_only,wind_speed_m_s,3.8663172254,1.64295429493,53514
spatiotemporal,central:2000-2004,state_plus_weather,current_growth_log1p,0.964662616331,0.919070751805,53514
spatiotemporal,central:2000-2004,state_plus_weather,previous_growth_log1p,0.955316582989,0.924649316062,53514
spatiotemporal,central:2000-2004,state_plus_weather,cumulative_log1p,2.17456876161,1.4588370971,53514
spatiotemporal,central:2000-2004,state_plus_weather,elapsed_log1p,1.69717197175,0.757285611377,53514
spatiotemporal,central:2000-2004,state_plus_weather,maximum_temperature_c,25.6509324663,7.170918103,53514
spatiotemporal,central:2000-2004,state_plus_weather,minimum_temperature_c,10.3733920096,7.13172524619,53514
spatiotemporal,central:2000-2004,state_plus_weather,vpd_kpa,1.37566636768,0.765493773298,53514
spatiotemporal,central:2000-2004,state_plus_weather,wind_speed_m_s,3.8663172254,1.64295429493,53514
spatiotemporal,central:2000-2004,state_weather_interactions,current_growth_log1p,0.964662616331,0.919070751805,53514
spatiotemporal,central:2000-2004,state_weather_interactions,previous_growth_log1p,0.955316582989,0.924649316062,53514
spatiotemporal,central:2000-2004,state_weather_interactions,cumulative_log1p,2.17456876161,1.4588370971,53514
spatiotemporal,central:2000-2004,state_weather_interactions,elapsed_log1p,1.69717197175,0.757285611377,53514
spatiotemporal,central:2000-2004,state_weather_interactions,maximum_temperature_c,25.6509324663,7.170918103,53514
spatiotemporal,central:2000-2004,state_weather_interactions,minimum_temperature_c,10.3733920096,7.13172524619,53514
spatiotemporal,central:2000-2004,state_weather_interactions,vpd_kpa,1.37566636768,0.765493773298,53514
spatiotemporal,central:2000-2004,state_weather_interactions,wind_speed_m_s,3.8663172254,1.64295429493,53514
spatiotemporal,central:2000-2004,state_weather_interactions,maximum_temperature_c_x_current_growth_log1p,25.1701872846,26.7986328827,53514
spatiotemporal,central:2000-2004,state_weather_interactions,maximum_temperature_c_x_previous_growth_log1p,24.9358068588,26.9664978727,53514
spatiotemporal,central:2000-2004,state_weather_interactions,minimum_temperature_c_x_current_growth_log1p,9.99094759595,13.2455926468,53514
spatiotemporal,central:2000-2004,state_weather_interactions,minimum_temperature_c_x_previous_growth_log1p,9.88892197387,13.2303218681,53514
spatiotemporal,central:2000-2004,state_weather_interactions,vpd_kpa_x_current_growth_log1p,1.49287752349,2.05399799622,53514
spatiotemporal,central:2000-2004,state_weather_interactions,vpd_kpa_x_previous_growth_log1p,1.47167058354,2.04693919904,53514
spatiotemporal,central:2000-2004,state_weather_interactions,wind_speed_m_s_x_current_growth_log1p,3.77504280684,4.2669236958,53514
spatiotemporal,central:2000-2004,state_weather_interactions,wind_speed_m_s_x_previous_growth_log1p,3.71096082294,4.20209681687,53514
spatiotemporal,central:2005-2009,autoregressive,current_growth_log1p,0.956297183884,0.919049789697,45293
spatiotemporal,central:2005-2009,autoregressive,previous_growth_log1p,0.946273192462,0.922752325517,45293
spatiotemporal,central:2005-2009,autoregressive,cumulative_log1p,2.150436544,1.46791060785,45293
spatiotemporal,central:2005-2009,autoregressive,elapsed_log1p,1.68007232,0.750227455043,45293
spatiotemporal,central:2005-2009,weather_only,maximum_temperature_c,25.7430474908,7.18222138275,45293
spatiotemporal,central:2005-2009,weather_only,minimum_temperature_c,10.4020323229,7.10015702813,45293
spatiotemporal,central:2005-2009,weather_only,vpd_kpa,1.37152871305,0.764038616458,45293
spatiotemporal,central:2005-2009,weather_only,wind_speed_m_s,3.85927626786,1.63113659991,45293
spatiotemporal,central:2005-2009,state_plus_weather,current_growth_log1p,0.956297183884,0.919049789697,45293
spatiotemporal,central:2005-2009,state_plus_weather,previous_growth_log1p,0.946273192462,0.922752325517,45293
spatiotemporal,central:2005-2009,state_plus_weather,cumulative_log1p,2.150436544,1.46791060785,45293
spatiotemporal,central:2005-2009,state_plus_weather,elapsed_log1p,1.68007232,0.750227455043,45293
spatiotemporal,central:2005-2009,state_plus_weather,maximum_temperature_c,25.7430474908,7.18222138275,45293
spatiotemporal,central:2005-2009,state_plus_weather,minimum_temperature_c,10.4020323229,7.10015702813,45293
spatiotemporal,central:2005-2009,state_plus_weather,vpd_kpa,1.37152871305,0.764038616458,45293
spatiotemporal,central:2005-2009,state_plus_weather,wind_speed_m_s,3.85927626786,1.63113659991,45293
spatiotemporal,central:2005-2009,state_weather_interactions,current_growth_log1p,0.956297183884,0.919049789697,45293
spatiotemporal,central:2005-2009,state_weather_interactions,previous_growth_log1p,0.946273192462,0.922752325517,45293
spatiotemporal,central:2005-2009,state_weather_interactions,cumulative_log1p,2.150436544,1.46791060785,45293
spatiotemporal,central:2005-2009,state_weather_interactions,elapsed_log1p,1.68007232,0.750227455043,45293
spatiotemporal,central:2005-2009,state_weather_interactions,maximum_temperature_c,25.7430474908,7.18222138275,45293
spatiotemporal,central:2005-2009,state_weather_interactions,minimum_temperature_c,10.4020323229,7.10015702813,45293
spatiotemporal,central:2005-2009,state_weather_interactions,vpd_kpa,1.37152871305,0.764038616458,45293
spatiotemporal,central:2005-2009,state_weather_interactions,wind_speed_m_s,3.85927626786,1.63113659991,45293
spatiotemporal,central:2005-2009,state_weather_interactions,maximum_temperature_c_x_current_growth_log1p,25.0413742849,26.8024327199,45293
spatiotemporal,central:2005-2009,state_weather_interactions,maximum_temperature_c_x_previous_growth_log1p,24.7733744834,26.9125569836,45293
spatiotemporal,central:2005-2009,state_weather_interactions,minimum_temperature_c_x_current_growth_log1p,9.91449368762,13.1121076981,45293
spatiotemporal,central:2005-2009,state_weather_interactions,minimum_temperature_c_x_previous_growth_log1p,9.7960625919,13.0654173663,45293
spatiotemporal,central:2005-2009,state_weather_interactions,vpd_kpa_x_current_growth_log1p,1.48004734371,2.03217064519,45293
spatiotemporal,central:2005-2009,state_weather_interactions,vpd_kpa_x_previous_growth_log1p,1.45731377819,2.0218195394,45293
spatiotemporal,central:2005-2009,state_weather_interactions,wind_speed_m_s_x_current_growth_log1p,3.73946465254,4.25968379069,45293
spatiotemporal,central:2005-2009,state_weather_interactions,wind_speed_m_s_x_previous_growth_log1p,3.67344164309,4.18898954772,45293
spatiotemporal,central:2010-2014,autoregressive,current_growth_log1p,0.938578675533,0.89586478471,49150
spatiotemporal,central:2010-2014,autoregressive,previous_growth_log1p,0.92897590941,0.900201306266,49150
spatiotemporal,central:2010-2014,autoregressive,cumulative_log1p,2.13592995465,1.43995726526,49150
spatiotemporal,central:2010-2014,autoregressive,elapsed_log1p,1.7020829799,0.759729636021,49150
spatiotemporal,central:2010-2014,weather_only,maximum_temperature_c,25.6477538149,7.13269926608,49150
spatiotemporal,central:2010-2014,weather_only,minimum_temperature_c,10.6256236012,7.06182764282,49150
spatiotemporal,central:2010-2014,weather_only,vpd_kpa,1.35392655137,0.74692790299,49150
spatiotemporal,central:2010-2014,weather_only,wind_speed_m_s,3.82671617497,1.60954900383,49150
spatiotemporal,central:2010-2014,state_plus_weather,current_growth_log1p,0.938578675533,0.89586478471,49150
spatiotemporal,central:2010-2014,state_plus_weather,previous_growth_log1p,0.92897590941,0.900201306266,49150
spatiotemporal,central:2010-2014,state_plus_weather,cumulative_log1p,2.13592995465,1.43995726526,49150
spatiotemporal,central:2010-2014,state_plus_weather,elapsed_log1p,1.7020829799,0.759729636021,49150
spatiotemporal,central:2010-2014,state_plus_weather,maximum_temperature_c,25.6477538149,7.13269926608,49150
spatiotemporal,central:2010-2014,state_plus_weather,minimum_temperature_c,10.6256236012,7.06182764282,49150
spatiotemporal,central:2010-2014,state_plus_weather,vpd_kpa,1.35392655137,0.74692790299,49150
spatiotemporal,central:2010-2014,state_plus_weather,wind_speed_m_s,3.82671617497,1.60954900383,49150
spatiotemporal,central:2010-2014,state_weather_interactions,current_growth_log1p,0.938578675533,0.89586478471,49150
spatiotemporal,central:2010-2014,state_weather_interactions,previous_growth_log1p,0.92897590941,0.900201306266,49150
spatiotemporal,central:2010-2014,state_weather_interactions,cumulative_log1p,2.13592995465,1.43995726526,49150
spatiotemporal,central:2010-2014,state_weather_interactions,elapsed_log1p,1.7020829799,0.759729636021,49150
spatiotemporal,central:2010-2014,state_weather_interactions,maximum_temperature_c,25.6477538149,7.13269926608,49150
spatiotemporal,central:2010-2014,state_weather_interactions,minimum_temperature_c,10.6256236012,7.06182764282,49150
spatiotemporal,central:2010-2014,state_weather_interactions,vpd_kpa,1.35392655137,0.74692790299,49150
spatiotemporal,central:2010-2014,state_weather_interactions,wind_speed_m_s,3.82671617497,1.60954900383,49150
spatiotemporal,central:2010-2014,state_weather_interactions,maximum_temperature_c_x_current_growth_log1p,24.4358001669,25.9556038392,49150
spatiotemporal,central:2010-2014,state_weather_interactions,maximum_temperature_c_x_previous_growth_log1p,24.1887490561,26.0627615933,49150
spatiotemporal,central:2010-2014,state_weather_interactions,minimum_temperature_c_x_current_growth_log1p,9.95725675003,13.0456205996,49150
spatiotemporal,central:2010-2014,state_weather_interactions,minimum_temperature_c_x_previous_growth_log1p,9.84591398704,12.9902615822,49150
spatiotemporal,central:2010-2014,state_weather_interactions,vpd_kpa_x_current_growth_log1p,1.43069139208,1.9820294696,49150
spatiotemporal,central:2010-2014,state_weather_interactions,vpd_kpa_x_previous_growth_log1p,1.40812972747,1.96982895862,49150
spatiotemporal,central:2010-2014,state_weather_interactions,wind_speed_m_s_x_current_growth_log1p,3.61818769221,4.03473999068,49150
spatiotemporal,central:2010-2014,state_weather_interactions,wind_speed_m_s_x_previous_growth_log1p,3.5512364738,3.96212164798,49150
spatiotemporal,central:2015-2019,autoregressive,current_growth_log1p,0.940726225391,0.901718786041,47760
spatiotemporal,central:2015-2019,autoregressive,previous_growth_log1p,0.932928252408,0.90687821493,47760
spatiotemporal,central:2015-2019,autoregressive,cumulative_log1p,2.12882633352,1.43551923897,47760
spatiotemporal,central:2015-2019,autoregressive,elapsed_log1p,1.68706705122,0.748481848008,47760
spatiotemporal,central:2015-2019,weather_only,maximum_temperature_c,25.8531972362,7.25632468565,47760
spatiotemporal,central:2015-2019,weather_only,minimum_temperature_c,10.5097613065,7.19534244316,47760
spatiotemporal,central:2015-2019,weather_only,vpd_kpa,1.38073324958,0.771546727987,47760
spatiotemporal,central:2015-2019,weather_only,wind_speed_m_s,3.84023241206,1.61415809418,47760
spatiotemporal,central:2015-2019,state_plus_weather,current_growth_log1p,0.940726225391,0.901718786041,47760
spatiotemporal,central:2015-2019,state_plus_weather,previous_growth_log1p,0.932928252408,0.90687821493,47760
spatiotemporal,central:2015-2019,state_plus_weather,cumulative_log1p,2.12882633352,1.43551923897,47760
spatiotemporal,central:2015-2019,state_plus_weather,elapsed_log1p,1.68706705122,0.748481848008,47760
spatiotemporal,central:2015-2019,state_plus_weather,maximum_temperature_c,25.8531972362,7.25632468565,47760
spatiotemporal,central:2015-2019,state_plus_weather,minimum_temperature_c,10.5097613065,7.19534244316,47760
spatiotemporal,central:2015-2019,state_plus_weather,vpd_kpa,1.38073324958,0.771546727987,47760
spatiotemporal,central:2015-2019,state_plus_weather,wind_speed_m_s,3.84023241206,1.61415809418,47760
spatiotemporal,central:2015-2019,state_weather_interactions,current_growth_log1p,0.940726225391,0.901718786041,47760
spatiotemporal,central:2015-2019,state_weather_interactions,previous_growth_log1p,0.932928252408,0.90687821493,47760
spatiotemporal,central:2015-2019,state_weather_interactions,cumulative_log1p,2.12882633352,1.43551923897,47760
spatiotemporal,central:2015-2019,state_weather_interactions,elapsed_log1p,1.68706705122,0.748481848008,47760
spatiotemporal,central:2015-2019,state_weather_interactions,maximum_temperature_c,25.8531972362,7.25632468565,47760
spatiotemporal,central:2015-2019,state_weather_interactions,minimum_temperature_c,10.5097613065,7.19534244316,47760
spatiotemporal,central:2015-2019,state_weather_interactions,vpd_kpa,1.38073324958,0.771546727987,47760
spatiotemporal,central:2015-2019,state_weather_interactions,wind_speed_m_s,3.84023241206,1.61415809418,47760
spatiotemporal,central:2015-2019,state_weather_interactions,maximum_temperature_c_x_current_growth_log1p,24.7674039666,26.5730200164,47760
spatiotemporal,central:2015-2019,state_weather_interactions,maximum_temperature_c_x_previous_growth_log1p,24.5434316796,26.6717561597,47760
spatiotemporal,central:2015-2019,state_weather_interactions,minimum_temperature_c_x_current_growth_log1p,9.889538979,13.1366807829,47760
spatiotemporal,central:2015-2019,state_weather_interactions,minimum_temperature_c_x_previous_growth_log1p,9.78695113794,13.1135437101,47760
spatiotemporal,central:2015-2019,state_weather_interactions,vpd_kpa_x_current_growth_log1p,1.46539464865,2.04893319582,47760
spatiotemporal,central:2015-2019,state_weather_interactions,vpd_kpa_x_previous_growth_log1p,1.44450289331,2.03700042912,47760
spatiotemporal,central:2015-2019,state_weather_interactions,wind_speed_m_s_x_current_growth_log1p,3.67492270653,4.16878118299,47760
spatiotemporal,central:2015-2019,state_weather_interactions,wind_speed_m_s_x_previous_growth_log1p,3.61536963383,4.10740954235,47760
spatiotemporal,central:2020-2024,autoregressive,current_growth_log1p,0.934096760643,0.889566414524,58767
spatiotemporal,central:2020-2024,autoregressive,previous_growth_log1p,0.92466085217,0.893940126762,58767
spatiotemporal,central:2020-2024,autoregressive,cumulative_log1p,2.11909978802,1.41381057734,58767
spatiotemporal,central:2020-2024,autoregressive,elapsed_log1p,1.6903822359,0.752120816146,58767
spatiotemporal,central:2020-2024,weather_only,maximum_temperature_c,25.959755475,7.03387857,58767
spatiotemporal,central:2020-2024,weather_only,minimum_temperature_c,10.6297828713,7.00679248879,58767
spatiotemporal,central:2020-2024,weather_only,vpd_kpa,1.38227559685,0.756701287231,58767
spatiotemporal,central:2020-2024,weather_only,wind_speed_m_s,3.83990164548,1.62251462948,58767
spatiotemporal,central:2020-2024,state_plus_weather,current_growth_log1p,0.934096760643,0.889566414524,58767
spatiotemporal,central:2020-2024,state_plus_weather,previous_growth_log1p,0.92466085217,0.893940126762,58767
spatiotemporal,central:2020-2024,state_plus_weather,cumulative_log1p,2.11909978802,1.41381057734,58767
spatiotemporal,central:2020-2024,state_plus_weather,elapsed_log1p,1.6903822359,0.752120816146,58767
spatiotemporal,central:2020-2024,state_plus_weather,maximum_temperature_c,25.959755475,7.03387857,58767
spatiotemporal,central:2020-2024,state_plus_weather,minimum_temperature_c,10.6297828713,7.00679248879,58767
spatiotemporal,central:2020-2024,state_plus_weather,vpd_kpa,1.38227559685,0.756701287231,58767
spatiotemporal,central:2020-2024,state_plus_weather,wind_speed_m_s,3.83990164548,1.62251462948,58767
spatiotemporal,central:2020-2024,state_weather_interactions,current_growth_log1p,0.934096760643,0.889566414524,58767
spatiotemporal,central:2020-2024,state_weather_interactions,previous_growth_log1p,0.92466085217,0.893940126762,58767
spatiotemporal,central:2020-2024,state_weather_interactions,cumulative_log1p,2.11909978802,1.41381057734,58767
spatiotemporal,central:2020-2024,state_weather_interactions,elapsed_log1p,1.6903822359,0.752120816146,58767
spatiotemporal,central:2020-2024,state_weather_interactions,maximum_temperature_c,25.959755475,7.03387857,58767
spatiotemporal,central:2020-2024,state_weather_interactions,minimum_temperature_c,10.6297828713,7.00679248879,58767
spatiotemporal,central:2020-2024,state_weather_interactions,vpd_kpa,1.38227559685,0.756701287231,58767
spatiotemporal,central:2020-2024,state_weather_interactions,wind_speed_m_s,3.83990164548,1.62251462948,58767
spatiotemporal,central:2020-2024,state_weather_interactions,maximum_temperature_c_x_current_growth_log1p,24.6538482761,26.1339851117,58767
spatiotemporal,central:2020-2024,state_weather_interactions,maximum_temperature_c_x_previous_growth_log1p,24.3936643484,26.2200501671,58767
spatiotemporal,central:2020-2024,state_weather_interactions,minimum_temperature_c_x_current_growth_log1p,9.84176569139,12.6255040612,58767
spatiotemporal,central:2020-2024,state_weather_interactions,minimum_temperature_c_x_previous_growth_log1p,9.72182190489,12.6028405369,58767
