kind,alpha,predictor_set,response,n,cohort_n,cohort_hash,r2,reference,delta_r2,status
spatiotemporal,0.01,mean_only,next_growth_log1p,87944,87944,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff,-0.0609923193191,autoregressive,-0.508522866657,evaluated
spatiotemporal,0.01,persistence,next_growth_log1p,87944,87944,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff,0.300601283624,autoregressive,-0.146929263714,evaluated
spatiotemporal,0.01,autoregressive,next_growth_log1p,87944,87944,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff,0.447530547338,autoregressive,0,evaluated
spatiotemporal,0.01,weather_only,next_growth_log1p,87944,87944,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff,0.0472226740868,autoregressive,-0.400307873251,evaluated
spatiotemporal,0.01,state_plus_weather,next_growth_log1p,87944,87944,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff,0.452456701974,autoregressive,0.00492615463567,evaluated
spatiotemporal,0.01,state_weather_interactions,next_growth_log1p,87944,87944,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff,0.465537016822,autoregressive,0.0180064694841,evaluated
spatiotemporal,1,mean_only,next_growth_log1p,87944,87944,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff,-0.0609923193191,autoregressive,-0.508522871315,evaluated
spatiotemporal,1,persistence,next_growth_log1p,87944,87944,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff,0.300601283624,autoregressive,-0.146929268371,evaluated
spatiotemporal,1,autoregressive,next_growth_log1p,87944,87944,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff,0.447530551996,autoregressive,0,evaluated
spatiotemporal,1,weather_only,next_growth_log1p,87944,87944,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff,0.0472218925721,autoregressive,-0.400308659424,evaluated
spatiotemporal,1,state_plus_weather,next_growth_log1p,87944,87944,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff,0.452456522009,autoregressive,0.00492597001323,evaluated
spatiotemporal,1,state_weather_interactions,next_growth_log1p,87944,87944,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff,0.465532792271,autoregressive,0.0180022402749,evaluated
spatiotemporal,100,mean_only,next_growth_log1p,87944,87944,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff,-0.0609923193191,autoregressive,-0.508521053629,evaluated
spatiotemporal,100,persistence,next_growth_log1p,87944,87944,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff,0.300601283624,autoregressive,-0.146927450686,evaluated
spatiotemporal,100,autoregressive,next_growth_log1p,87944,87944,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff,0.44752873431,autoregressive,0,evaluated
spatiotemporal,100,weather_only,next_growth_log1p,87944,87944,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff,0.0471353734828,autoregressive,-0.400393360827,evaluated
spatiotemporal,100,state_plus_weather,next_growth_log1p,87944,87944,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff,0.452435379522,autoregressive,0.00490664521218,evaluated
spatiotemporal,100,state_weather_interactions,next_growth_log1p,87944,87944,a9ccc574c7245d71a3db3f603a1d3a6984c9bdd73c9ecb9379c0db4fbd604eff,0.465036820223,autoregressive,0.0175080859126,evaluated
