kind,alpha,predictor_set,response,n,cohort_n,cohort_hash,r2,reference,delta_r2,status
year_block,1,core_plus_max,legacy_duration_days,237235,237235,35f41088295a6f8ccc12ed4bfb0b877d670a509b740049580f2f02236ffadff5,0.556544442253,mean_only,0.556603154244,evaluated
year_block,1,core_plus_max,legacy_final_area_km2,237235,237235,35f41088295a6f8ccc12ed4bfb0b877d670a509b740049580f2f02236ffadff5,0.421611697436,mean_only,0.421846331556,evaluated
year_block,1,core_plus_max,legacy_morph_pc1,237235,237235,35f41088295a6f8ccc12ed4bfb0b877d670a509b740049580f2f02236ffadff5,0.509606826747,mean_only,0.50970781194,evaluated
year_block,1,comprehensive_means,legacy_front_loaded_fraction,237235,237235,35f41088295a6f8ccc12ed4bfb0b877d670a509b740049580f2f02236ffadff5,0.00259152425343,mean_only,0.00265318433798,evaluated
year_block,1,comprehensive_means,legacy_late_growth_fraction,237235,237235,35f41088295a6f8ccc12ed4bfb0b877d670a509b740049580f2f02236ffadff5,0.00133558925421,mean_only,0.00137995826341,evaluated
year_block,1,comprehensive_means,legacy_terminal_taper_fraction,237235,237235,35f41088295a6f8ccc12ed4bfb0b877d670a509b740049580f2f02236ffadff5,0.0080554281195,mean_only,0.0082212237773,evaluated
year_block,1,comprehensive_means,legacy_growth_entropy,237235,237235,35f41088295a6f8ccc12ed4bfb0b877d670a509b740049580f2f02236ffadff5,0.00305474637699,mean_only,0.003154634085,evaluated
year_block,1,comprehensive_means,legacy_pulse_count,237235,237235,35f41088295a6f8ccc12ed4bfb0b877d670a509b740049580f2f02236ffadff5,0.00254840404527,mean_only,0.00259803520653,evaluated
year_block,1,comprehensive_means,legacy_reactivation_count,237235,237235,35f41088295a6f8ccc12ed4bfb0b877d670a509b740049580f2f02236ffadff5,0.00248632097486,mean_only,0.00253589960099,evaluated
year_block,1,comprehensive_means,legacy_peak_timing,237235,237235,35f41088295a6f8ccc12ed4bfb0b877d670a509b740049580f2f02236ffadff5,0.00116860876427,mean_only,0.00119959750991,evaluated
year_block,1,comprehensive_means,legacy_duration_days,237235,237235,35f41088295a6f8ccc12ed4bfb0b877d670a509b740049580f2f02236ffadff5,0.00291653490473,mean_only,0.00297524689535,evaluated
year_block,1,comprehensive_means,legacy_final_area_km2,237235,237235,35f41088295a6f8ccc12ed4bfb0b877d670a509b740049580f2f02236ffadff5,0.0230234879585,mean_only,0.0232581220778,evaluated
year_block,1,comprehensive_means,legacy_morph_pc1,237235,237235,35f41088295a6f8ccc12ed4bfb0b877d670a509b740049580f2f02236ffadff5,0.00337207572274,mean_only,0.00347306091579,evaluated
year_block,1,comprehensive_plus_max,legacy_front_loaded_fraction,237235,237235,35f41088295a6f8ccc12ed4bfb0b877d670a509b740049580f2f02236ffadff5,0.388488142761,mean_only,0.388549802845,evaluated
year_block,1,comprehensive_plus_max,legacy_late_growth_fraction,237235,237235,35f41088295a6f8ccc12ed4bfb0b877d670a509b740049580f2f02236ffadff5,0.172851507665,mean_only,0.172895876674,evaluated
year_block,1,comprehensive_plus_max,legacy_terminal_taper_fraction,237235,237235,35f41088295a6f8ccc12ed4bfb0b877d670a509b740049580f2f02236ffadff5,0.343832958601,mean_only,0.343998754258,evaluated
year_block,1,comprehensive_plus_max,legacy_growth_entropy,237235,237235,35f41088295a6f8ccc12ed4bfb0b877d670a509b740049580f2f02236ffadff5,0.390860553784,mean_only,0.390960441492,evaluated
year_block,1,comprehensive_plus_max,legacy_pulse_count,237235,237235,35f41088295a6f8ccc12ed4bfb0b877d670a509b740049580f2f02236ffadff5,0.15790478394,mean_only,0.157954415102,evaluated
year_block,1,comprehensive_plus_max,legacy_reactivation_count,237235,237235,35f41088295a6f8ccc12ed4bfb0b877d670a509b740049580f2f02236ffadff5,0.160713541386,mean_only,0.160763120012,evaluated
year_block,1,comprehensive_plus_max,legacy_peak_timing,237235,237235,35f41088295a6f8ccc12ed4bfb0b877d670a509b740049580f2f02236ffadff5,0.181321655445,mean_only,0.18135264419,evaluated
year_block,1,comprehensive_plus_max,legacy_duration_days,237235,237235,35f41088295a6f8ccc12ed4bfb0b877d670a509b740049580f2f02236ffadff5,0.562097203304,mean_only,0.562155915295,evaluated
